FECHA (YYMMDD);HORA (HHMM);;
180111;0700;102;
180111;0800;100;
180111;0900;74;
180111;1000;62;
180111;1100;58;
180111;1200;52;
180111;1300;38;
180111;1400;32;
180111;1500;44;
180111;1600;48;
180111;1700;48;
180111;1800;51;
180111;1900;58;
180111;2000;72;
180111;2100;81;
180111;2200;88;
180111;2300;92;
180112;0000;93;
180112;0100;90;
180112;0200;90;
180112;0300;92;
180112;0400;95;
180112;0500;97;
180112;0600;98;
180112;0700;98;
180112;0800;93;
180112;0900;81;
180112;1000;69;
180112;1100;63;
180112;1200;68;
180112;1300;74;
180112;1400;81;
180112;1500;72;
180112;1600;65;
180112;1700;54;
180112;1800;55;
180112;1900;64;
180112;2000;69;
180112;2100;75;
180112;2200;78;
180112;2300;74;
180113;0000;73;
180113;0100;66;
180113;0200;67;
180113;0300;68;
180113;0400;74;
180113;0500;81;
180113;0600;78;
180113;0700;72;
180113;0800;64;
180113;0900;54;
180113;1000;48;
180113;1100;44;
180113;1200;42;
180113;1300;37;
180113;1400;35;
180113;1500;36;
180113;1600;34;
180113;1700;40;
180113;1800;43;
180113;1900;51;
180113;2000;61;
180113;2100;70;
180113;2200;74;
180113;2300;70;
180114;0000;69;
180114;0100;71;
180114;0200;75;
180114;0300;81;
180114;0400;84;
180114;0500;85;
180114;0600;83;
180114;0700;78;
180114;0800;75;
180114;0900;72;
180114;1000;67;
180114;1100;62;
180114;1200;58;
180114;1300;54;
180114;1400;51;
180114;1500;48;
180114;1600;54;
180114;1700;58;
180114;1800;61;
180114;1900;64;
180114;2000;69;
180114;2100;73;
180114;2200;80;
180114;2300;86;
180115;0000;89;
180115;0100;90;
180115;0200;93;
180115;0300;95;
180115;0400;94;
180115;0500;96;
180115;0600;99;
180115;0700;101;
180115;0800;99;
180115;0900;81;
180115;1000;71;
180115;1100;64;
180115;1200;59;
180115;1300;59;
180115;1400;59;
180115;1500;60;
180115;1600;61;
180115;1700;63;
180115;1800;64;
180115;1900;65;
180115;2000;69;
180115;2100;69;
180115;2200;71;
180115;2300;76;
180116;0000;82;
180116;0100;89;
180116;0200;90;
180116;0300;90;
180116;0400;94;
180116;0500;97;
180116;0600;99;
180116;0700;99;
180116;0800;91;
180116;0900;73;
180116;1000;61;
180116;1100;55;
180116;1200;46;
180116;1300;40;
180116;1400;48;
180116;1500;47;
180116;1600;49;
180116;1700;49;
180116;1800;50;
180116;1900;53;
180116;2000;62;
180116;2100;72;
180116;2200;80;
180116;2300;84;
180117;0000;88;
180117;0100;91;
180117;0200;94;
180117;0300;96;
180117;0400;97;
180117;0500;99;
180117;0600;100;
180117;0700;97;
180117;0800;81;
180117;0900;67;
180117;1000;58;
180117;1100;54;
180117;1200;52;
180117;1300;52;
180117;1400;53;
180117;1500;54;
180117;1600;56;
180117;1700;57;
180117;1800;58;
180117;1900;63;
180117;2000;72;
180117;2100;79;
180117;2200;84;
180117;2300;90;
180118;0000;94;
180118;0100;96;
180118;0200;98;
180118;0300;100;
180118;0400;101;
180118;0500;101;
180118;0600;100;
180118;0700;93;
180118;0800;79;
180118;0900;69;
180118;1000;62;
180118;1100;58;
180118;1200;52;
180118;1300;47;
180118;1400;45;
180118;1500;44;
180118;1600;52;
180118;1700;53;
180118;1800;51;
180118;1900;54;
180118;2000;58;
180118;2100;74;
180118;2200;80;
180118;2300;82;
180119;0000;81;
180119;0100;85;
180119;0200;87;
180119;0300;88;
180119;0400;87;
180119;0500;90;
180119;0600;87;
180119;0700;75;
180119;0800;68;
180119;0900;57;
180119;1000;51;
180119;1100;48;
180119;1200;46;
180119;1300;41;
180119;1400;42;
180119;1500;44;
180119;1600;45;
180119;1700;52;
180119;1800;59;
180119;1900;66;
180119;2000;80;
180119;2100;87;
180119;2200;90;
180119;2300;92;
180120;0000;95;
180120;0100;97;
180120;0200;99;
180120;0300;100;
180120;0400;100;
180120;0500;101;
180120;0600;102;
180120;0700;101;
180120;0800;96;
180120;0900;87;
180120;1000;77;
180120;1100;70;
180120;1200;64;
180120;1300;59;
180120;1400;57;
180120;1500;54;
180120;1600;55;
180120;1700;57;
180120;1800;60;
180120;1900;64;
180120;2000;74;
180120;2100;82;
180120;2200;88;
180120;2300;92;
180121;0000;93;
180121;0100;95;
180121;0200;97;
180121;0300;99;
180121;0400;96;
180121;0500;96;
180121;0600;98;
180121;0700;97;
180121;0800;90;
180121;0900;80;
180121;1000;66;
180121;1100;58;
180121;1200;51;
180121;1300;45;
180121;1400;48;
180121;1500;48;
180121;1600;48;
180121;1700;51;
180121;1800;55;
180121;1900;59;
180121;2000;70;
180121;2100;79;
180121;2200;83;
180121;2300;86;
180122;0000;89;
180122;0100;91;
180122;0200;91;
180122;0300;91;
180122;0400;91;
180122;0500;91;
180122;0600;91;
180122;0700;90;
180122;0800;88;
180122;0900;83;
180122;1000;75;
180122;1100;66;
180122;1200;56;
180122;1300;51;
180122;1400;53;
180122;1500;51;
180122;1600;49;
180122;1700;41;
180122;1800;43;
180122;1900;56;
180122;2000;69;
180122;2100;75;
180122;2200;82;
180122;2300;85;
180123;0000;86;
180123;0100;87;
180123;0200;88;
180123;0300;93;
180123;0400;97;
180123;0500;99;
180123;0600;101;
180123;0700;102;
180123;0800;97;
180123;0900;73;
180123;1000;63;
180123;1100;53;
180123;1200;45;
180123;1300;45;
180123;1400;41;
180123;1500;40;
180123;1600;45;
180123;1700;44;
180123;1800;45;
180123;1900;48;
180123;2000;54;
180123;2100;62;
180123;2200;70;
180123;2300;75;
180124;0000;78;
180124;0100;78;
180124;0200;81;
180124;0300;80;
180124;0400;81;
180124;0500;83;
180124;0600;83;
180124;0700;72;
180124;0800;66;
180124;0900;62;
180124;1000;58;
180124;1100;54;
180124;1200;47;
180124;1300;41;
180124;1400;43;
180124;1500;43;
180124;1600;46;
180124;1700;48;
180124;1800;53;
180124;1900;59;
180124;2000;72;
180124;2100;82;
180124;2200;87;
180124;2300;90;
180125;0000;92;
180125;0100;93;
180125;0200;94;
180125;0300;96;
180125;0400;96;
180125;0500;97;
180125;0600;97;
180125;0700;99;
180125;0800;97;
180125;0900;75;
180125;1000;64;
180125;1100;58;
180125;1200;51;
180125;1300;48;
180125;1400;48;
180125;1500;47;
180125;1600;47;
180125;1700;50;
180125;1800;56;
180125;1900;69;
180125;2000;80;
180125;2100;85;
180125;2200;87;
180125;2300;87;
180126;0000;85;
180126;0100;83;
180126;0200;81;
180126;0300;80;
180126;0400;81;
180126;0500;81;
180126;0600;81;
180126;0700;81;
180126;0800;79;
180126;0900;75;
180126;1000;75;
180126;1100;72;
180126;1200;65;
180126;1300;65;
180126;1400;66;
180126;1500;63;
180126;1600;56;
180126;1700;51;
180126;1800;51;
180126;1900;54;
180126;2000;62;
180126;2100;69;
180126;2200;72;
180126;2300;74;
180127;0000;72;
180127;0100;73;
180127;0200;86;
180127;0300;96;
180127;0400;99;
180127;0500;100;
180127;0600;100;
180127;0700;98;
180127;0800;95;
180127;0900;91;
180127;1000;73;
180127;1100;61;
180127;1200;52;
180127;1300;47;
180127;1400;44;
180127;1500;47;
180127;1600;49;
180127;1700;50;
180127;1800;53;
180127;1900;56;
180127;2000;64;
180127;2100;67;
180127;2200;74;
180127;2300;81;
180128;0000;84;
180128;0100;88;
180128;0200;92;
180128;0300;95;
180128;0400;98;
180128;0500;100;
180128;0600;101;
180128;0700;96;
180128;0800;76;
180128;0900;64;
180128;1000;54;
180128;1100;47;
180128;1200;40;
180128;1300;32;
180128;1400;32;
180128;1500;40;
180128;1600;42;
180128;1700;45;
180128;1800;48;
180128;1900;53;
180128;2000;65;
180128;2100;74;
180128;2200;84;
180128;2300;88;
180129;0000;93;
180129;0100;95;
180129;0200;97;
180129;0300;96;
180129;0400;94;
180129;0500;95;
180129;0600;95;
180129;0700;86;
180129;0800;76;
180129;0900;65;
180129;1000;57;
180129;1100;52;
180129;1200;48;
180129;1300;45;
180129;1400;48;
180129;1500;52;
180129;1600;56;
180129;1700;62;
180129;1800;68;
180129;1900;75;
180129;2000;80;
180129;2100;83;
180129;2200;85;
180129;2300;87;
180130;0000;88;
180130;0100;89;
180130;0200;90;
180130;0300;89;
180130;0400;90;
180130;0500;91;
180130;0600;88;
180130;0700;85;
180130;0800;74;
180130;0900;80;
180130;1000;79;
180130;1100;65;
180130;1200;60;
180130;1300;54;
180130;1400;45;
180130;1500;43;
180130;1600;43;
180130;1700;48;
180130;1800;47;
180130;1900;49;
180130;2000;57;
180130;2100;64;
180130;2200;67;
180130;2300;71;
180131;0000;73;
180131;0100;73;
180131;0200;71;
180131;0300;75;
180131;0400;78;
180131;0500;78;
180131;0600;79;
180131;0700;73;
180131;0800;60;
180131;0900;48;
180131;1000;40;
180131;1100;36;
180131;1200;31;
180131;1300;29;
180131;1400;28;
180131;1500;30;
180131;1600;28;
180131;1700;26;
180131;1800;29;
180131;1900;39;
180131;2000;52;
180131;2100;65;
180131;2200;68;
180131;2300;65;
180201;0000;65;
180201;0100;66;
180201;0200;69;
180201;0300;73;
180201;0400;74;
180201;0500;75;
180201;0600;78;
180201;0700;68;
180201;0800;60;
180201;0900;50;
180201;1000;41;
180201;1100;38;
180201;1200;38;
180201;1300;35;
180201;1400;33;
180201;1500;32;
180201;1600;37;
180201;1700;40;
180201;1800;48;
180201;1900;57;
180201;2000;67;
180201;2100;74;
180201;2200;79;
180201;2300;83;
180202;0000;86;
180202;0100;88;
180202;0200;90;
180202;0300;92;
180202;0400;93;
180202;0500;95;
180202;0600;97;
180202;0700;99;
180202;0800;94;
180202;0900;77;
180202;1000;67;
180202;1100;59;
180202;1200;52;
180202;1300;49;
180202;1400;49;
180202;1500;51;
180202;1600;54;
180202;1700;57;
180202;1800;62;
180202;1900;73;
180202;2000;90;
180202;2100;95;
180202;2200;98;
180202;2300;100;
180203;0000;101;
180203;0100;102;
180203;0200;102;
180203;0300;102;
180203;0400;102;
180203;0500;102;
180203;0600;102;
180203;0700;102;
180203;0800;102;
180203;0900;99;
180203;1000;81;
180203;1100;72;
180203;1200;62;
180203;1300;54;
180203;1400;49;
180203;1500;47;
180203;1600;47;
180203;1700;53;
180203;1800;55;
180203;1900;59;
180203;2000;70;
180203;2100;77;
180203;2200;87;
180203;2300;93;
180204;0000;95;
180204;0100;99;
180204;0200;102;
180204;0300;102;
180204;0400;102;
180204;0500;102;
180204;0600;102;
180204;0700;102;
180204;0800;102;
180204;0900;99;
180204;1000;72;
180204;1100;61;
180204;1200;50;
180204;1300;44;
180204;1400;45;
180204;1500;46;
180204;1600;44;
180204;1700;47;
180204;1800;51;
180204;1900;59;
180204;2000;72;
180204;2100;81;
180204;2200;86;
180204;2300;89;
180205;0000;92;
180205;0100;95;
180205;0200;96;
180205;0300;99;
180205;0400;100;
180205;0500;101;
180205;0600;100;
180205;0700;92;
180205;0800;74;
180205;0900;67;
180205;1000;58;
180205;1100;49;
180205;1200;43;
180205;1300;36;
180205;1400;29;
180205;1500;32;
180205;1600;37;
180205;1700;41;
180205;1800;46;
180205;1900;53;
180205;2000;64;
180205;2100;81;
180205;2200;90;
180205;2300;90;
180206;0000;89;
180206;0100;89;
180206;0200;92;
180206;0300;97;
180206;0400;99;
180206;0500;100;
180206;0600;98;
180206;0700;94;
180206;0800;84;
180206;0900;65;
180206;1000;58;
180206;1100;63;
180206;1200;85;
180206;1300;82;
180206;1400;60;
180206;1500;47;
180206;1600;43;
180206;1700;46;
180206;1800;50;
180206;1900;61;
180206;2000;69;
180206;2100;76;
180206;2200;84;
180206;2300;86;
180207;0000;88;
180207;0100;91;
180207;0200;94;
180207;0300;97;
180207;0400;100;
180207;0500;101;
180207;0600;102;
180207;0700;102;
180207;0800;102;
180207;0900;84;
180207;1000;64;
180207;1100;53;
180207;1200;48;
180207;1300;43;
180207;1400;41;
180207;1500;45;
180207;1600;46;
180207;1700;52;
180207;1800;56;
180207;1900;66;
180207;2000;69;
180207;2100;78;
180207;2200;85;
180207;2300;91;
180208;0000;95;
180208;0100;96;
180208;0200;96;
180208;0300;95;
180208;0400;94;
180208;0500;92;
180208;0600;96;
180208;0700;95;
180208;0800;88;
180208;0900;81;
180208;1000;92;
180208;1100;75;
180208;1200;68;
180208;1300;58;
180208;1400;47;
180208;1500;47;
180208;1600;42;
180208;1700;42;
180208;1800;45;
180208;1900;52;
180208;2000;58;
180208;2100;66;
180208;2200;70;
180208;2300;78;
180209;0000;79;
180209;0100;84;
180209;0200;89;
180209;0300;92;
180209;0400;94;
180209;0500;96;
180209;0600;98;
180209;0700;96;
180209;0800;75;
180209;0900;62;
180209;1000;54;
180209;1100;54;
180209;1200;52;
180209;1300;51;
180209;1400;49;
180209;1500;46;
180209;1600;49;
180209;1700;50;
180209;1800;52;
180209;1900;60;
180209;2000;65;
180209;2100;72;
180209;2200;77;
180209;2300;81;
180210;0000;85;
180210;0100;91;
180210;0200;94;
180210;0300;97;
180210;0400;98;
180210;0500;98;
180210;0600;99;
180210;0700;101;
180210;0800;99;
180210;0900;73;
180210;1000;61;
180210;1100;52;
180210;1200;44;
180210;1300;41;
180210;1400;39;
180210;1500;36;
180210;1600;47;
180210;1700;48;
180210;1800;51;
180210;1900;56;
180210;2000;63;
180210;2100;68;
180210;2200;72;
180210;2300;77;
180211;0000;82;
180211;0100;83;
180211;0200;79;
180211;0300;79;
180211;0400;80;
180211;0500;81;
180211;0600;84;
180211;0700;77;
180211;0800;69;
180211;0900;61;
180211;1000;50;
180211;1100;41;
180211;1200;34;
180211;1300;26;
180211;1400;26;
180211;1500;30;
180211;1600;32;
180211;1700;34;
180211;1800;39;
180211;1900;48;
180211;2000;57;
180211;2100;63;
180211;2200;69;
180211;2300;73;
180212;0000;78;
180212;0100;84;
180212;0200;89;
180212;0300;94;
180212;0400;96;
180212;0500;98;
180212;0600;98;
180212;0700;94;
180212;0800;76;
180212;0900;63;
180212;1000;56;
180212;1100;46;
180212;1200;36;
180212;1300;27;
180212;1400;27;
180212;1500;30;
180212;1600;31;
180212;1700;34;
180212;1800;39;
180212;1900;50;
180212;2000;66;
180212;2100;75;
180212;2200;84;
180212;2300;88;
180213;0000;91;
180213;0100;93;
180213;0200;95;
180213;0300;96;
180213;0400;96;
180213;0500;95;
180213;0600;97;
180213;0700;93;
180213;0800;81;
180213;0900;72;
180213;1000;64;
180213;1100;55;
180213;1200;48;
180213;1300;41;
180213;1400;36;
180213;1500;36;
180213;1600;41;
180213;1700;47;
180213;1800;52;
180213;1900;59;
180213;2000;69;
180213;2100;86;
180213;2200;91;
180213;2300;92;
180214;0000;93;
180214;0100;96;
180214;0200;97;
180214;0300;98;
180214;0400;99;
180214;0500;99;
180214;0600;100;
180214;0700;98;
180214;0800;89;
180214;0900;76;
180214;1000;62;
180214;1100;51;
180214;1200;42;
180214;1300;32;
180214;1400;26;
180214;1500;31;
180214;1600;31;
180214;1700;36;
180214;1800;53;
180214;1900;72;
180214;2000;86;
180214;2100;92;
180214;2200;94;
180214;2300;95;
180215;0000;96;
180215;0100;98;
180215;0200;101;
180215;0300;102;
180215;0400;102;
180215;0500;102;
180215;0600;102;
180215;0700;102;
180215;0800;102;
180215;0900;102;
180215;1000;94;
180215;1100;76;
180215;1200;65;
180215;1300;56;
180215;1400;54;
180215;1500;52;
180215;1600;49;
180215;1700;53;
180215;1800;63;
180215;1900;70;
180215;2000;80;
180215;2100;86;
180215;2200;92;
180215;2300;94;
180216;0000;94;
180216;0100;94;
180216;0200;91;
180216;0300;90;
180216;0400;90;
180216;0500;93;
180216;0600;93;
180216;0700;92;
180216;0800;91;
180216;0900;89;
180216;1000;85;
180216;1100;75;
180216;1200;63;
180216;1300;55;
180216;1400;47;
180216;1500;43;
180216;1600;39;
180216;1700;46;
180216;1800;52;
180216;1900;63;
180216;2000;76;
180216;2100;85;
180216;2200;93;
180216;2300;96;
180217;0000;93;
180217;0100;93;
180217;0200;92;
180217;0300;91;
180217;0400;92;
180217;0500;91;
180217;0600;92;
180217;0700;95;
180217;0800;97;
180217;0900;96;
180217;1000;83;
180217;1100;71;
180217;1200;60;
180217;1300;52;
180217;1400;49;
180217;1500;45;
180217;1600;50;
180217;1700;53;
180217;1800;62;
180217;1900;71;
180217;2000;82;
180217;2100;87;
180217;2200;92;
180217;2300;93;
180218;0000;92;
180218;0100;93;
180218;0200;94;
180218;0300;95;
180218;0400;96;
180218;0500;94;
180218;0600;95;
180218;0700;95;
180218;0800;89;
180218;0900;71;
180218;1000;58;
180218;1100;55;
180218;1200;49;
180218;1300;48;
180218;1400;47;
180218;1500;44;
180218;1600;45;
180218;1700;50;
180218;1800;55;
180218;1900;62;
180218;2000;68;
180218;2100;72;
180218;2200;77;
180218;2300;82;
180219;0000;83;
180219;0100;84;
180219;0200;88;
180219;0300;89;
180219;0400;89;
180219;0500;89;
180219;0600;91;
180219;0700;89;
180219;0800;81;
180219;0900;67;
180219;1000;59;
180219;1100;52;
180219;1200;53;
180219;1300;82;
180219;1400;94;
180219;1500;100;
180219;1600;99;
180219;1700;99;
180219;1800;101;
180219;1900;101;
180219;2000;102;
180219;2100;102;
180219;2200;102;
180219;2300;102;
180220;0000;102;
180220;0100;101;
180220;0200;100;
180220;0300;99;
180220;0400;97;
180220;0500;94;
180220;0600;93;
180220;0700;95;
180220;0800;94;
180220;0900;84;
180220;1000;72;
180220;1100;67;
180220;1200;58;
180220;1300;53;
180220;1400;51;
180220;1500;47;
180220;1600;45;
180220;1700;45;
180220;1800;43;
180220;1900;53;
180220;2000;64;
180220;2100;66;
180220;2200;71;
180220;2300;75;
180221;0000;77;
180221;0100;76;
180221;0200;82;
180221;0300;86;
180221;0400;89;
180221;0500;94;
180221;0600;94;
180221;0700;89;
180221;0800;74;
180221;0900;62;
180221;1000;45;
180221;1100;44;
180221;1200;41;
180221;1300;32;
180221;1400;33;
180221;1500;39;
180221;1600;61;
180221;1700;69;
180221;1800;67;
180221;1900;64;
180221;2000;65;
180221;2100;68;
180221;2200;72;
180221;2300;76;
180222;0000;79;
180222;0100;81;
180222;0200;82;
180222;0300;86;
180222;0400;87;
180222;0500;88;
180222;0600;89;
180222;0700;88;
180222;0800;83;
180222;0900;81;
180222;1000;78;
180222;1100;78;
180222;1200;79;
180222;1300;87;
180222;1400;89;
180222;1500;88;
180222;1600;91;
180222;1700;95;
180222;1800;99;
180222;1900;101;
180222;2000;101;
180222;2100;102;
180222;2200;102;
180222;2300;102;
180223;0000;102;
180223;0100;102;
180223;0200;102;
180223;0300;102;
180223;0400;102;
180223;0500;102;
180223;0600;102;
180223;0700;102;
180223;0800;102;
180223;0900;96;
180223;1000;79;
180223;1100;69;
180223;1200;58;
180223;1300;50;
180223;1400;44;
180223;1500;44;
180223;1600;50;
180223;1700;52;
180223;1800;54;
180223;1900;60;
180223;2000;67;
180223;2100;72;
180223;2200;76;
180223;2300;80;
180224;0000;86;
180224;0100;91;
180224;0200;95;
180224;0300;97;
180224;0400;99;
180224;0500;100;
180224;0600;101;
180224;0700;100;
180224;0800;88;
180224;0900;81;
180224;1000;67;
180224;1100;56;
180224;1200;50;
180224;1300;46;
180224;1400;42;
180224;1500;40;
180224;1600;43;
180224;1700;44;
180224;1800;52;
180224;1900;70;
180224;2000;73;
180224;2100;77;
180224;2200;80;
180224;2300;79;
180225;0000;80;
180225;0100;83;
180225;0200;87;
180225;0300;92;
180225;0400;96;
180225;0500;99;
180225;0600;100;
180225;0700;101;
180225;0800;102;
180225;0900;102;
180225;1000;100;
180225;1100;85;
180225;1200;68;
180225;1300;53;
180225;1400;47;
180225;1500;41;
180225;1600;34;
180225;1700;41;
180225;1800;48;
180225;1900;57;
180225;2000;85;
180225;2100;94;
180225;2200;97;
180225;2300;95;
180226;0000;98;
180226;0100;101;
180226;0200;102;
180226;0300;102;
180226;0400;101;
180226;0500;99;
180226;0600;97;
180226;0700;95;
180226;0800;97;
180226;0900;92;
180226;1000;86;
180226;1100;79;
180226;1200;69;
180226;1300;69;
180226;1400;69;
180226;1500;66;
180226;1600;68;
180226;1700;69;
180226;1800;70;
180226;1900;79;
180226;2000;87;
180226;2100;87;
180226;2200;90;
180226;2300;92;
180227;0000;93;
180227;0100;95;
180227;0200;97;
180227;0300;99;
180227;0400;100;
180227;0500;101;
180227;0600;102;
180227;0700;102;
180227;0800;101;
180227;0900;83;
180227;1000;80;
180227;1100;74;
180227;1200;63;
180227;1300;55;
180227;1400;48;
180227;1500;43;
180227;1600;46;
180227;1700;52;
180227;1800;56;
180227;1900;62;
180227;2000;71;
180227;2100;80;
180227;2200;87;
180227;2300;91;
180228;0000;94;
180228;0100;95;
180228;0200;94;
180228;0300;94;
180228;0400;94;
180228;0500;96;
180228;0600;97;
180228;0700;97;
180228;0800;96;
180228;0900;92;
180228;1000;87;
180228;1100;81;
180228;1200;70;
180228;1300;62;
180228;1400;52;
180228;1500;52;
180228;1600;52;
180228;1700;52;
180228;1800;58;
180228;1900;68;
180228;2000;76;
180228;2100;81;
180228;2200;86;
180228;2300;89;
180301;0000;91;
180301;0100;93;
180301;0200;94;
180301;0300;94;
180301;0400;95;
180301;0500;98;
180301;0600;100;
180301;0700;101;
180301;0800;99;
180301;0900;85;
180301;1000;75;
180301;1100;64;
180301;1200;57;
180301;1300;49;
180301;1400;44;
180301;1500;41;
180301;1600;43;
180301;1700;50;
180301;1800;54;
180301;1900;68;
180301;2000;75;
180301;2100;81;
180301;2200;86;
180301;2300;90;
180302;0000;93;
180302;0100;95;
180302;0200;95;
180302;0300;96;
180302;0400;98;
180302;0500;100;
180302;0600;101;
180302;0700;102;
180302;0800;102;
180302;0900;100;
180302;1000;91;
180302;1100;78;
180302;1200;66;
180302;1300;57;
180302;1400;51;
180302;1500;53;
180302;1600;54;
180302;1700;56;
180302;1800;61;
180302;1900;66;
180302;2000;71;
180302;2100;75;
180302;2200;81;
180302;2300;85;
180303;0000;89;
180303;0100;92;
180303;0200;93;
180303;0300;92;
180303;0400;91;
180303;0500;90;
180303;0600;91;
180303;0700;93;
180303;0800;90;
180303;0900;81;
180303;1000;72;
180303;1100;65;
180303;1200;58;
180303;1300;54;
180303;1400;47;
180303;1500;46;
180303;1600;49;
180303;1700;50;
180303;1800;49;
180303;1900;55;
180303;2000;64;
180303;2100;70;
180303;2200;79;
180303;2300;84;
180304;0000;87;
180304;0100;89;
180304;0200;86;
180304;0300;87;
180304;0400;88;
180304;0500;89;
180304;0600;89;
180304;0700;94;
180304;0800;99;
180304;0900;100;
180304;1000;89;
180304;1100;61;
180304;1200;55;
180304;1300;50;
180304;1400;49;
180304;1500;43;
180304;1600;39;
180304;1700;38;
180304;1800;41;
180304;1900;57;
180304;2000;64;
180304;2100;68;
180304;2200;72;
180304;2300;75;
180305;0000;80;
180305;0100;84;
180305;0200;90;
180305;0300;95;
180305;0400;95;
180305;0500;94;
180305;0600;93;
180305;0700;92;
180305;0800;83;
180305;0900;74;
180305;1000;59;
180305;1100;45;
180305;1200;40;
180305;1300;37;
180305;1400;31;
180305;1500;32;
180305;1600;41;
180305;1700;44;
180305;1800;49;
180305;1900;58;
180305;2000;66;
180305;2100;72;
180305;2200;77;
180305;2300;81;
180306;0000;75;
180306;0100;71;
180306;0200;76;
180306;0300;77;
180306;0400;79;
180306;0500;83;
180306;0600;86;
180306;0700;84;
180306;0800;75;
180306;0900;66;
180306;1000;51;
180306;1100;41;
180306;1200;35;
180306;1300;32;
180306;1400;28;
