FECHA (YYMMDD);HORA (HHMM);;
180112;1400;1009;
180112;1500;1009;
180112;1600;1009;
180112;1700;1009;
180112;1800;1009;
180112;1900;1010;
180112;2000;1011;
180112;2100;1012;
180112;2200;1012;
180112;2300;1012;
180113;0000;1011;
180113;0100;1011;
180113;0200;1010;
180113;0300;1010;
180113;0400;1010;
180113;0500;1010;
180113;0600;1010;
180113;0700;1010;
180113;0800;1010;
180113;0900;1009;
180113;1000;1009;
180113;1100;1008;
180113;1200;1008;
180113;1300;1008;
180113;1400;1007;
180113;1500;1007;
180113;1600;1006;
180113;1700;1006;
180113;1800;1006;
180113;1900;1006;
180113;2000;1007;
180113;2100;1007;
180113;2200;1008;
180113;2300;1008;
180114;0000;1007;
180114;0100;1007;
180114;0200;1006;
180114;0300;1006;
180114;0400;1006;
180114;0500;1006;
180114;0600;1006;
180114;0700;1006;
180114;0800;1006;
180114;0900;1006;
180114;1000;1005;
180114;1100;1005;
180114;1200;1004;
180114;1300;1004;
180114;1400;1003;
180114;1500;1003;
180114;1600;1003;
180114;1700;1003;
180114;1800;1003;
180114;1900;1004;
180114;2000;1005;
180114;2100;1005;
180114;2200;1006;
180114;2300;1006;
180115;0000;1006;
180115;0100;1006;
180115;0200;1006;
180115;0300;1006;
180115;0400;1006;
180115;0500;1007;
180115;0600;1007;
180115;0700;1008;
180115;0800;1009;
180115;0900;1009;
180115;1000;1009;
180115;1100;1009;
180115;1200;1009;
180115;1300;1009;
180115;1400;1009;
180115;1500;1009;
180115;1600;1009;
180115;1700;1009;
180115;1800;1010;
180115;1900;1010;
180115;2000;1011;
180115;2100;1012;
180115;2200;1012;
180115;2300;1012;
180116;0000;1012;
180116;0100;1011;
180116;0200;1011;
180116;0300;1011;
180116;0400;1011;
180116;0500;1011;
180116;0600;1011;
180116;0700;1012;
180116;0800;1012;
180116;0900;1012;
180116;1000;1011;
180116;1100;1011;
180116;1200;1011;
180116;1300;1011;
180116;1400;1011;
180116;1500;1011;
180116;1600;1011;
180116;1700;1011;
180116;1800;1012;
180116;1900;1012;
180116;2000;1013;
180116;2100;1014;
180116;2200;1014;
180116;2300;1014;
180117;0000;1014;
180117;0100;1013;
180117;0200;1013;
180117;0300;1013;
180117;0400;1013;
180117;0500;1013;
180117;0600;1013;
180117;0700;1014;
180117;0800;1014;
180117;0900;1013;
180117;1000;1013;
180117;1100;1012;
180117;1200;1012;
180117;1300;1011;
180117;1400;1011;
180117;1500;1011;
180117;1600;1011;
180117;1700;1011;
180117;1800;1011;
180117;1900;1012;
180117;2000;1012;
180117;2100;1013;
180117;2200;1013;
180117;2300;1013;
180118;0000;1013;
180118;0100;1013;
180118;0200;1013;
180118;0300;1012;
180118;0400;1012;
180118;0500;1012;
180118;0600;1012;
180118;0700;1012;
180118;0800;1012;
180118;0900;1012;
180118;1000;1011;
180118;1100;1011;
180118;1200;1011;
180118;1300;1010;
180118;1400;1009;
180118;1500;1009;
180118;1600;1009;
180118;1700;1009;
180118;1800;1009;
180118;1900;1009;
180118;2000;1010;
180118;2100;1010;
180118;2200;1010;
180118;2300;1010;
180119;0000;1010;
180119;0100;1009;
180119;0200;1009;
180119;0300;1008;
180119;0400;1008;
180119;0500;1008;
180119;0600;1008;
180119;0700;1007;
180119;0800;1007;
180119;0900;1006;
180119;1000;1005;
180119;1100;1005;
180119;1200;1005;
180119;1300;1004;
180119;1400;1004;
180119;1500;1003;
180119;1600;1003;
180119;1700;1003;
180119;1800;1003;
180119;1900;1004;
180119;2000;1004;
180119;2100;1005;
180119;2200;1005;
180119;2300;1005;
180120;0000;1005;
180120;0100;1004;
180120;0200;1004;
180120;0300;1003;
180120;0400;1003;
180120;0500;1003;
180120;0600;1004;
180120;0700;1004;
180120;0800;1004;
180120;0900;1004;
180120;1000;1003;
180120;1100;1003;
180120;1200;1003;
180120;1300;1002;
