FECHA (YYMMDD);HORA (HHMM);
190331;700;0,313428
190331;800;0,369069
190331;900;0,504574
190331;1000;0,608745
190331;1100;1,1639
190331;1200;1,87828
190331;1300;2,15155
190331;1400;3,09462
190331;1500;2,73356
190331;1600;1,77206
190331;1700;2,76402
190331;1800;3,0098
190331;1900;1,23882
190331;2000;0,585994
190331;2100;0,908387
190331;2200;2,26899
190331;2300;1,83802
190401;0;1,03701
190401;100;0,379914
190401;200;1,31177
190401;300;0,916334
190401;400;0,645929
190401;500;0,962104
190401;600;0,434562
190401;700;0,862045
190401;800;1,77685
190401;900;1,08974
190401;1000;0,266711
190401;1100;0,85682
190401;1200;1,01963
190401;1300;1,08214
190401;1400;1,37982
190401;1500;2,34777
190401;1600;3,11033
190401;1700;2,05272
190401;1800;1,50452
190401;1900;0,912459
190401;2000;0,818989
190401;2100;0,879063
190401;2200;0,357369
190401;2300;0,171639
190402;0;0,0021865
190402;100;0,0249568
190402;200;0,408761
190402;300;0,611253
190402;400;0,389041
190402;500;0,153479
190402;600;0,559279
190402;700;1,04902
190402;800;1,0602
190402;900;1,54128
190402;1000;2,10602
190402;1100;2,51877
190402;1200;2,83239
190402;1300;2,86418
190402;1400;2,81286
190402;1500;3,57554
190402;1600;3,20637
190402;1700;3,19337
190402;1800;3,53908
190402;1900;1,86582
190402;2000;1,36452
190402;2100;0,567542
190402;2200;0,588141
190402;2300;0,544413
190403;0;0,582548
190403;100;0,0942711
190403;200;0,0841924
190403;300;0,208054
190403;400;0,151406
190403;500;0,194454
190403;600;0,0729203
190403;700;0,29707
190403;800;1,15772
190403;900;0,923069
190403;1000;0,338043
190403;1100;0,134428
190403;1200;0,509227
190403;1300;1,17937
190403;1400;2,33938
190403;1500;3,17868
190403;1600;1,8946
190403;1700;3,84773
190403;1800;3,05539
190403;1900;2,77021
190403;2000;4,84172
190403;2100;4,23862
190403;2200;2,64972
190403;2300;2,20608
190404;0;1,98042
190404;100;1,3932
190404;200;0,889165
190404;300;1,54307
190404;400;1,47709
190404;500;1,25053
190404;600;1,36901
190404;700;1,09944
190404;800;1,09136
190404;900;1,92043
190404;1000;1,41845
190404;1100;1,44771
190404;1200;0,838186
190404;1300;1,1725
190404;1400;1,06356
190404;1500;1,39488
190404;1600;1,92763
190404;1700;1,52044
190404;1800;2,01744
190404;1900;1,60868
190404;2000;0,355298
190404;2100;0,127269
190404;2200;0,827382
190404;2300;0,280169
190405;0;0,297867
190405;100;0,472081
190405;200;0,302395
190405;300;0,106637
190405;400;0,273329
190405;500;0,328587
190405;600;0,127803
190405;700;0,103406
190405;800;0,498004
190405;900;0,895314
190405;1000;1,07633
190405;1100;1,06977
190405;1200;1,31831
190405;1300;1,52679
190405;1400;1,71872
190405;1500;2,16245
190405;1600;2,46646
190405;1700;2,7037
190405;1800;2,3016
190405;1900;1,77317
190405;2000;1,15585
190405;2100;0,843206
190405;2200;0,912183
190405;2300;0,574887
190406;0;0,529192
190406;100;0,683377
190406;200;0,326845
190406;300;0,18552
190406;400;0,113253
190406;500;0,593562
190406;600;0,640921
190406;700;0,675703
190406;800;0,300897
190406;900;0,601501
190406;1000;0,841197
190406;1100;1,04009
190406;1200;1,21015
190406;1300;1,23265
190406;1400;1,64162
190406;1500;1,44082
190406;1600;1,35603
190406;1700;1,2511
190406;1800;0,292815
190406;1900;1,82013
190406;2000;0,752413
190406;2100;0,668745
190406;2200;0,445605
190406;2300;0,264661
190407;0;0,283693
190407;100;0,0551506
190407;200;0,343468
190407;300;0,241054
190407;400;0,0426976
190407;500;0,442329
190407;600;0,93565
190407;700;0,873554
190407;800;0,586965
190407;900;0,102946
190407;1000;0,804496
190407;1100;1,05439
190407;1200;1,85613
190407;1300;1,64052
190407;1400;2,00505
190407;1500;1,87158
190407;1600;1,72271
190407;1700;1,48568
190407;1800;1,89516
190407;1900;1,04844
190407;2000;0,800372
190407;2100;0,597131
190407;2200;0,602409
190407;2300;0,538864
190408;0;0,480015
190408;100;0,494202
190408;200;0,476895
190408;300;0,917652
190408;400;1,22384
190408;500;0,720821
190408;600;0,720498
190408;700;0,511194
190408;800;0,519144
190408;900;0,800339
190408;1000;0,83704
190408;1100;1,29499
190408;1200;1,53104
190408;1300;1,19396
190408;1400;1,11909
190408;1500;1,42013
190408;1600;1,91728
190408;1700;2,0602
190408;1800;1,30171
190408;1900;1,73939
190408;2000;1,00367
190408;2100;0,20146
190408;2200;0,414456
190408;2300;0,00375579
190409;0;0,241278
190409;100;0,210291
190409;200;0,0333545
190409;300;0,253071
190409;400;0,827422
190409;500;0,698092
190409;600;0,635863
190409;700;0,491442
190409;800;0,578676
190409;900;1,06594
190409;1000;0,11804
190409;1100;0,745684
190409;1200;1,91451
190409;1300;2,27535
190409;1400;2,67523
190409;1500;2,0511
190409;1600;1,93892
190409;1700;1,82504
190409;1800;1,63515
190409;1900;1,91698
190409;2000;1,88824
190409;2100;1,21318
190409;2200;0,95193
190409;2300;1,26448
190410;0;1,1767
190410;100;1,23178
190410;200;1,00161
190410;300;1,21607
190410;400;1,41454
190410;500;1,52634
190410;600;1,08534
190410;700;1,28816
190410;800;1,64521
190410;900;1,93436
190410;1000;1,86712
190410;1100;1,71049
190410;1200;1,70309
190410;1300;2,20074
190410;1400;2,14111
190410;1500;2,56266
190410;1600;3,46074
190410;1700;3,88277
190410;1800;2,83016
190410;1900;2,10382
190410;2000;1,16658
190410;2100;0,889689
190410;2200;0,508151
190410;2300;0,661759
190411;0;1,48451
190411;100;1,62297
190411;200;1,7324
190411;300;1,21706
190411;400;2,01402
190411;500;1,88827
190411;600;1,46109
190411;700;1,6436
190411;800;1,54409
190411;900;1,61885
190411;1000;1,30712
190411;1100;1,87693
190411;1200;1,84889
190411;1300;2,11378
190411;1400;2,62906
190411;1500;2,85106
190411;1600;2,80314
190411;1700;3,00172
190411;1800;2,11671
190411;1900;1,93815
190411;2000;0,648812
190411;2100;0,797036
190411;2200;0,354038
190411;2300;0,150216
190412;0;0,500311
190412;100;0,187536
190412;200;0,200818
190412;300;0,580806
190412;400;0,745012
190412;500;0,792754
190412;600;0,759176
190412;700;0,479205
190412;800;1,08196
190412;900;1,36357
190412;1000;0,965213
190412;1100;1,67263
190412;1200;0,801928
190412;1300;1,53689
190412;1400;1,12165
190412;1500;2,45226
190412;1600;2,48791
190412;1700;3,0375
190412;1800;2,08805
190412;1900;1,36845
190412;2000;1,744
190412;2100;1,339
190412;2200;1,57003
190412;2300;0,481148
190413;0;0,425129
190413;100;0,688893
190413;200;0,505003
190413;300;0,0893511
190413;400;0
190413;500;0,0283562
190413;600;0,291591
190413;700;0,268759
190413;800;0,900798
190413;900;1,00192
190413;1000;1,79671
190413;1100;1,9253
190413;1200;1,81189
190413;1300;2,12844
190413;1400;1,69608
190413;1500;2,32037
190413;1600;2,98035
190413;1700;2,94297
190413;1800;2,7312
190413;1900;2,91226
190413;2000;2,84244
190413;2100;1,93876
190413;2200;1,55116
190413;2300;1,60855
190414;0;1,23737
190414;100;1,7198
190414;200;1,26631
190414;300;0,697733
190414;400;0,572107
190414;500;0,819781
190414;600;0,680822
190414;700;0,86308
190414;800;0,949087
190414;900;0,639369
190414;1000;0,405779
190414;1100;0,394798
190414;1200;0,693773
190414;1300;1,83225
190414;1400;1,48043
190414;1500;1,45582
190414;1600;2,2679
190414;1700;2,17392
190414;1800;1,01188
190414;1900;0,0448022
190414;2000;0,00258333
190414;2100;0,300315
190414;2200;0,086018
190414;2300;0,204033
190415;0;0,171774
190415;100;0,0287584
190415;200;0,0211023
190415;300;0,0606388
190415;400;0,513862
190415;500;0,546412
190415;600;0,357806
190415;700;0,166143
190415;800;0,249101
190415;900;0,449667
190415;1000;0,873907
190415;1100;1,13689
190415;1200;1,10447
190415;1300;1,20092
190415;1400;1,54288
190415;1500;1,44326
190415;1600;1,54354
190415;1700;1,39877
190415;1800;1,73906
190415;1900;0,840702
190415;2000;0,43318
190415;2100;0,484629
190415;2200;0,561136
190415;2300;0,436665
190416;0;0,149076
190416;100;0,0980043
190416;200;0,482154
190416;300;0,701292
190416;400;0,57282
190416;500;0,907345
190416;600;0,710225
190416;700;0,487519
190416;800;0,710656
190416;900;0,602002
190416;1000;0,593535
190416;1100;0,523936
190416;1200;0,569897
190416;1300;0,903398
190416;1400;1,49838
190416;1500;1,58055
190416;1600;1,49109
190416;1700;1,08841
190416;1800;0,0566977
190416;1900;0,282765
190416;2000;0,367567
190416;2100;0,887204
190416;2200;1,05266
190416;2300;0,483673
190417;0;0,908961
190417;100;0,484989
190417;200;0,775903
190417;300;0,946872
190417;400;1,37846
190417;500;1,5893
190417;600;1,45005
190417;700;1,70844
190417;800;1,27305
190417;900;1,25375
190417;1000;0,932693
190417;1100;0,257509
190417;1200;0,251814
190417;1300;1,10952
190417;1400;1,53322
190417;1500;1,68474
190417;1600;1,702
190417;1700;1,09634
190417;1800;1,3137
190417;1900;1,3129
190417;2000;0,899772
190417;2100;0,424081
190417;2200;0,674509
190417;2300;0,68261
190418;0;0,647093
190418;100;0,686269
190418;200;0,635795
190418;300;0,717246
190418;400;0,283094
190418;500;0,632204
190418;600;0,863482
190418;700;0,625198
190418;800;0,585944
190418;900;0,459317
190418;1000;0,0795231
190418;1100;0,622343
190418;1200;0,303725
190418;1300;0,570532
190418;1400;0,640706
190418;1500;0,860942
190418;1600;0,894737
190418;1700;0,124721
190418;1800;0,369626
190418;1900;0,791357
190418;2000;0,144631
190418;2100;0,531618
190418;2200;0,443511
190418;2300;0,552968
190419;0;0,957672
190419;100;0,618382
190419;200;0,802909
190419;300;0,654886
190419;400;0,459446
190419;500;0,61176
190419;600;0,294775
190419;700;0,407187
190419;800;1,38085
190419;900;1,09042
190419;1000;0,832982
190419;1100;0,394013
190419;1200;0,736308
190419;1300;0,886137
190419;1400;0,416905
190419;1500;0,250918
190419;1600;0,421872
190419;1700;0,6405
190419;1800;0,122909
190419;1900;0,627767
190419;2000;0,373095
190419;2100;0
190419;2200;0,0398201
190419;2300;0,233959
190420;0;0,0764281
190420;100;0,032735
190420;200;0,227911
190420;300;0,0150736
190420;400;0
190420;500;0,310551
190420;600;0,527518
190420;700;0,0149223
190420;800;0,126988
190420;900;0,648439
190420;1000;1,34546
190420;1100;0,466132
190420;1200;0,673707
190420;1300;1,049
190420;1400;1,0589
190420;1500;0,733976
190420;1600;0,474429
190420;1700;0,651657
190420;1800;0,080146
190420;1900;1,51613
190420;2000;0,716425
190420;2100;0,118208
190420;2200;0
190420;2300;0,199276
190421;0;0,114872
190421;100;0,439363
190421;200;0,717178
190421;300;0,516939
190421;400;0,400542
190421;500;0,588527
190421;600;0,249483
190421;700;0,627019
190421;800;0,823274
190421;900;0,828024
190421;1000;0,849928
190421;1100;0,65558
190421;1200;0,84745
190421;1300;0,207371
190421;1400;0,9081
190421;1500;1,12406
190421;1600;0,677246
190421;1700;2,23545
190421;1800;1,55596
190421;1900;0,737263
190421;2000;0,477485
190421;2100;0,403914
190421;2200;0,126623
190421;2300;0,0977502
190422;0;0,0129167
190422;100;0,134396
190422;200;0,299396
190422;300;0,48276
190422;400;0,812759
190422;500;0,820859
190422;600;0,232536
190422;700;0,804335
190422;800;0,961821
190422;900;1,04091
190422;1000;0,662994
190422;1100;1,00307
190422;1200;1,05304
190422;1300;1,4055
190422;1400;0,853203
190422;1500;1,12778
190422;1600;1,31776
190422;1700;0,937277
190422;1800;0,958711
190422;1900;0,799683
190422;2000;0,731298
190422;2100;0,585444
190422;2200;0,60091
190422;2300;1,10157
190423;0;1,34174
190423;100;1,09461
190423;200;0,986698
190423;300;1,30125
190423;400;1,32258
190423;500;1,56343
190423;600;1,61956
190423;700;1,14642
190423;800;0,719256
190423;900;0,453108
190423;1000;0,421415
190423;1100;0,526496
190423;1200;0,990358
190423;1300;0,75082
190423;1400;1,00586
190423;1500;1,0856
190423;1600;1,37924
190423;1700;1,3604
190423;1800;0,61843
190423;1900;0,666777
190423;2000;0,578104
190423;2100;0,374351
190423;2200;0,0703725
190423;2300;0
190424;0;0,0224749
190424;100;0,328532
190424;200;0,229349
190424;300;0,445687
190424;400;0,728853
190424;500;0,917304
190424;600;0,814696
190424;700;0,443761
190424;800;0,162749
190424;900;0,0791764
190424;1000;0,600863
190424;1100;0,473416
190424;1200;0,402271
190424;1300;0,402011
190424;1400;1,46943
190424;1500;2,05943
190424;1600;0,90574
190424;1700;0,244734
190424;1800;0,363874
190424;1900;0,550511
190424;2000;0,508434
190424;2100;0,76651
190424;2200;0,594865
190424;2300;0,551553
190425;0;0,45421
190425;100;0,128181
190425;200;0,0207687
190425;300;0,0380044
190425;400;0,285899
190425;500;0,713316
190425;600;0,416502
190425;700;0,130664
190425;800;0,0136465
190425;900;0,0573009
190425;1000;0,454269
190425;1100;0,945614
190425;1200;1,31131
190425;1300;1,11093
190425;1400;1,35454
190425;1500;0,805809
190425;1600;0,19393
190425;1700;0,0748845
190425;1800;0,309341
190425;1900;0,528411
190425;2000;0,146177
190425;2100;0,22989
190425;2200;0,465533
190425;2300;0,562825
190426;0;0,0964497
190426;100;0,0289623
190426;200;0,015
190426;300;0,0035
190426;400;0,0185813
190426;500;0,165543
190426;600;0,154183
190426;700;0,484967
190426;800;0,391896
190426;900;0,530991
190426;1000;0,572836
190426;1100;0,915054
190426;1200;0,793879
190426;1300;0,646465
190426;1400;0,753277
190426;1500;1,3603
190426;1600;1,45008
190426;1700;0,858459
190426;1800;0,0915463
190426;1900;1,2176
190426;2000;0,0385147
190426;2100;0,207602
190426;2200;0,530609
190426;2300;0,112151
190427;0;0,381736
190427;100;0,660267
190427;200;0,68393
190427;300;1,0521
190427;400;1,29947
190427;500;1,08231
190427;600;1,04348
190427;700;1,53156
190427;800;1,21332
190427;900;1,44766
190427;1000;1,0697
190427;1100;0,734897
190427;1200;0,76975
190427;1300;3,92118
190427;1400;2,3994
190427;1500;3,69409
190427;1600;3,68651
190427;1700;1,52627
190427;1800;0,828798
190427;1900;0,481848
190427;2000;0,324873
190427;2100;0,437897
190427;2200;0,385468
190427;2300;0,423288
190428;0;0,933112
190428;100;0,775627
190428;200;0,951701
190428;300;0,850286
190428;400;0,361816
190428;500;0,112911
190428;600;0,28451
190428;700;0,470321
190428;800;0,299997
190428;900;0,454067
190428;1000;3,85006
190428;1100;3,5095
190428;1200;3,21016
190428;1300;2,46985
190428;1400;2,567
190428;1500;2,18531
190428;1600;1,90154
190428;1700;0,95086
190428;1800;0,520969
190428;1900;0,11146
190428;2000;0,428113
190428;2100;0,453853
190428;2200;0,70061
190428;2300;0,306953
190429;0;0,595166
190429;100;0,802166
190429;200;0,764093
190429;300;0,424308
190429;400;0,441356
190429;500;0,0633336
190429;600;0,436076
190429;700;0,648429
190429;800;0,608302
190429;900;0,921356
190429;1000;1,19291
190429;1100;1,65457
190429;1200;2,14895
190429;1300;2,47917
190429;1400;2,7957
190429;1500;2,557
190429;1600;2,63019
190429;1700;1,85836
190429;1800;0,627519
190429;1900;1,24791
190429;2000;0,324716
190429;2100;0,00108333
190429;2200;0,198746
190429;2300;0,0361773
190430;0;0,346839
190430;100;0,291134
190430;200;0,35946
190430;300;0,242881
190430;400;0,19025
190430;500;0,18013
190430;600;0,126449
190430;700;0,191731
190430;800;0,121607
190430;900;0,299878
190430;1000;0,539654
190430;1100;0,577774
190430;1200;0,8129
190430;1300;1,99439
190430;1400;2,36184
190430;1500;1,97902
190430;1600;2,55429
190430;1700;2,17681
190430;1800;1,14315
190430;1900;0,222048
190430;2000;0,338196
190430;2100;0,46695
190430;2200;0,437996
190430;2300;0,577051
190501;0;0,873408
190501;100;1,09178
190501;200;1,26439
190501;300;1,51565
190501;400;1,56567
190501;500;1,4674
190501;600;1,26946
190501;700;2,09387
190501;800;1,47838
190501;900;1,95314
190501;1000;4,03615
190501;1100;3,46959
190501;1200;3,61004
190501;1300;4,92444
190501;1400;5,02973
190501;1500;4,92033
190501;1600;4,87059
190501;1700;4,56993
190501;1800;4,50832
190501;1900;5,10214
190501;2000;6,05605
190501;2100;5,17128
190501;2200;4,90764
190501;2300;5,54724
190502;0;4,65406
190502;100;4,75203
190502;200;4,33078
190502;300;3,99307
190502;400;3,34418
190502;500;2,26098
190502;600;1,51955
190502;700;1,5657
190502;800;1,64227
190502;900;2,42119
190502;1000;1,1467
190502;1100;0,336246
190502;1200;2,00863
190502;1300;0,488963
190502;1400;0,488258
190502;1500;1,05936
190502;1600;0,608074
190502;1700;1,10148
190502;1800;1,18801
190502;1900;1,02109
190502;2000;0,389334
190502;2100;0,0131848
190502;2200;0,0852231
190502;2300;0,292764
190503;0;0,147473
190503;100;2,33475
190503;200;2,34501
190503;300;3,38127
190503;400;3,68847
190503;500;2,95558
190503;600;2,17531
190503;700;0,68816
190503;800;0,779707
190503;900;2,03803
190503;1000;1,73121
190503;1100;1,2192
190503;1200;1,82686
190503;1300;2,5992
190503;1400;2,75497
190503;1500;1,8166
190503;1600;1,88143
190503;1700;1,04727
190503;1800;1,39277
190503;1900;1,65119
190503;2000;1,87247
190503;2100;1,80453
190503;2200;1,89856
190503;2300;1,77649
190504;0;1,10411
190504;100;1,34929
190504;200;0,854896
190504;300;1,11459
190504;400;2,27776
190504;500;4,16736
190504;600;3,36277
190504;700;2,33153
190504;800;2,79071
190504;900;3,45238
190504;1000;4,48255
190504;1100;4,01263
190504;1200;3,52768
190504;1300;3,69335
190504;1400;2,96362
190504;1500;2,09881
190504;1600;2,37109
190504;1700;1,5845
190504;1800;0,367233
190504;1900;0,616488
190504;2000;0,225267
190504;2100;0,0192902
190504;2200;0,770499
190504;2300;1,03028
190505;0;1,09739
190505;100;0,435291
190505;200;0,605139
190505;300;0,735882
190505;400;0,764989
190505;500;0,923628
190505;600;0,774417
190505;700;0,605127
190505;800;0,223301
190505;900;0,460915
190505;1000;0,357346
190505;1100;1,19409
190505;1200;1,27302
190505;1300;1,49613
190505;1400;2,07656
190505;1500;2,28454
190505;1600;2,16871
190505;1700;1,59853
190505;1800;1,00476
190505;1900;1,28648
190505;2000;0,885046
190505;2100;0,73771
190505;2200;1,42712
190505;2300;1,25147
190506;0;1,33283
190506;100;1,50376
190506;200;0,919594
190506;300;0,775457
190506;400;1,42269
190506;500;1,1826
190506;600;0,832505
190506;700;1,03735
190506;800;0,494034
190506;900;0,774636
190506;1000;1,16874
190506;1100;1,03607
190506;1200;0,822712
190506;1300;0,423404
190506;1400;0,648675
190506;1500;0,193921
190506;1600;0,537444
190506;1700;1,17971
190506;1800;1,1237
190506;1900;0,951324
190506;2000;0,984619
190506;2100;1,30903
190506;2200;1,42439
190506;2300;1,31226
190507;0;1,22535
190507;100;0,988935
190507;200;0,904524
190507;300;0,938351
190507;400;0,857544
190507;500;0,663546
190507;600;0,711608
190507;700;0,423945
190507;800;0,652031
190507;900;1,37187
190507;1000;1,83788
190507;1100;1,20822
190507;1200;1,10491
190507;1300;0,933691
190507;1400;0,895041
190507;1500;0,836616
190507;1600;0,88245
190507;1700;0,981177
190507;1800;1,35758
190507;1900;1,07743
190507;2000;1,08089
190507;2100;1,61213
190507;2200;1,42037
190507;2300;1,1964
190508;0;1,43464
190508;100;1,43482
190508;200;1,57808
190508;300;1,08367
190508;400;0,54246
190508;500;1,26813
190508;600;1,1127
190508;700;1,0111
190508;800;0,536207
190508;900;0,923988
190508;1000;1,00951
190508;1100;0,787153
190508;1200;0,334982
190508;1300;1,04469
190508;1400;0,824842
190508;1500;0,525938
190508;1600;0,771106
190508;1700;0,596328
190508;1800;0,523084
190508;1900;0,349558
190508;2000;0,443593
190508;2100;0,774138
190508;2200;0,976919
190508;2300;0,876178
190509;0;0,997371
190509;100;0,999197
190509;200;0,963957
190509;300;0,982272
190509;400;1,02398
190509;500;0,627281
190509;600;0,659441
190509;700;1,10762
190509;800;1,07281
190509;900;1,12469
190509;1000;1,38037
190509;1100;1,13164
190509;1200;0,588576
190509;1300;0,592335
190509;1400;0,596555
190509;1500;0,880102
190509;1600;0,289694
190509;1700;0,474202
190509;1800;0,240837
190509;1900;0,733563
190509;2000;0,165769
190509;2100;0,931761
190509;2200;0,527035
190509;2300;0,49031
190510;0;0,483294
190510;100;0,928026
190510;200;0,764362
190510;300;0,169558
190510;400;0,731348
190510;500;0,17266
190510;600;0,394418
190510;700;0,448618
190510;800;0,293473
190510;900;0,189576
190510;1000;0,517515
190510;1100;0,677801
190510;1200;0,417938
190510;1300;0,740602
190510;1400;0,506938
190510;1500;0,837175
190510;1600;0,711383
190510;1700;0,213546
190510;1800;0,0133029
190510;1900;0,476652
190510;2000;0,226434
190510;2100;0,336156
190510;2200;0,527411
190510;2300;0,876735
190511;0;0,9781
190511;100;0,778122
190511;200;1,28526
190511;300;1,51837
190511;400;1,61454
190511;500;1,41642
190511;600;1,11469
190511;700;1,30005
190511;800;1,38914
190511;900;1,00374
190511;1000;1,18201
190511;1100;1,3305
190511;1200;1,47928
190511;1300;0,509795
190511;1400;2,26162
190511;1500;1,70639
190511;1600;1,59783
190511;1700;1,00477
190511;1800;1,37853
190511;1900;1,51671
190511;2000;1,62095
190511;2100;0,436131
190511;2200;0,226593
190511;2300;1,55842
190512;0;1,03055
190512;100;0,430359
190512;200;1,11891
190512;300;1,10372
190512;400;0,722306
190512;500;0,620086
190512;600;0,760771
190512;700;0,628403
190512;800;1,09996
190512;900;1,10295
190512;1000;1,43671
190512;1100;2,54269
190512;1200;3,09957
190512;1300;2,78741
190512;1400;1,23296
190512;1500;0,758537
190512;1600;2,73152
190512;1700;1,71021
190512;1800;0,772168
190512;1900;0,196441
190512;2000;0,0507439
190512;2100;0,0479909
190512;2200;0,178938
190512;2300;0,544898
190513;0;0,189195
190513;100;0,470606
190513;200;0,931659
190513;300;0,912802
190513;400;0,863247
190513;500;0,848464
190513;600;0,629548
190513;700;0,478868
190513;800;0,810128
190513;900;1,28506
190513;1000;1,69217
190513;1100;1,89214
190513;1200;2,81942
190513;1300;2,41584
190513;1400;2,05832
190513;1500;2,23744
190513;1600;2,15806
190513;1700;1,04877
190513;1800;0,417143
190513;1900;0,399928
190513;2000;0,00590569
190513;2100;0,0880924
190513;2200;0
190513;2300;0,0426928
190514;0;0,296142
190514;100;0,338285
190514;200;0,334047
190514;300;0,33935
190514;400;1,00512
190514;500;1,40242
190514;600;1,22798
190514;700;0,300844
190514;800;0,642711
190514;900;0,555681
190514;1000;0,330875
190514;1100;0,564137
190514;1200;0,391453
190514;1300;0,483652
190514;1400;0,846728
190514;1500;0,485523
190514;1600;0,811322
190514;1700;0,135635
190514;1800;0,38199
190514;1900;0,105972
190514;2000;0,344616
190514;2100;0,366635
190514;2200;0,377183
190514;2300;0,00608333
190515;0;0,0112952
190515;100;0,355244
190515;200;0,278831
190515;300;0,596037
190515;400;0,250778
190515;500;1,39279
190515;600;0,973414
190515;700;0,738381
190515;800;1,08108
190515;900;0,939351
190515;1000;1,00552
190515;1100;1,01697
190515;1200;1,25246
190515;1300;1,3944
190515;1400;0,127407
190515;1500;0,298261
190515;1600;0,699877
190515;1700;0,227582
190515;1800;0,0252615
190515;1900;0,0164981
190515;2000;0,694893
190515;2100;0,424035
190515;2200;0,0816453
190515;2300;0,132109
190516;0;0,152085
190516;100;0,150519
190516;200;0,11962
190516;300;0,364604
190516;400;0,0141578
190516;500;0,0372065
190516;600;0,107779
190516;700;0,170725
190516;800;1,89632
190516;900;2,64271
190516;1000;3,49119
190516;1100;2,90288
190516;1200;3,42224
190516;1300;4,24642
190516;1400;4,79292
190516;1500;3,89885
190516;1600;4,71369
190516;1700;4,33297
190516;1800;2,78745
190516;1900;3,98374
190516;2000;5,08503
190516;2100;5,17597
190516;2200;3,58789
190516;2300;4,03164
190517;0;5,08773
190517;100;3,75753
190517;200;2,60363
190517;300;3,15478
190517;400;1,93957
190517;500;1,80505
190517;600;1,23407
190517;700;0,150759
190517;800;2,80849
190517;900;3,00778
190517;1000;2,11755
190517;1100;2,31092
190517;1200;2,19069
190517;1300;2,17841
190517;1400;2,69895
190517;1500;3,91567
190517;1600;3,26074
190517;1700;2,01951
190517;1800;0,030593
190517;1900;0,175235
190517;2000;0,296687
190517;2100;0,594791
190517;2200;0,552748
190517;2300;0,786803
190518;0;0,652357
190518;100;0,336415
190518;200;0,313495
190518;300;1,33391
190518;400;1,03138
190518;500;1,21006
190518;600;1,54632
190518;700;1,85967
190518;800;1,90444
190518;900;1,15502
190518;1000;1,22891
190518;1100;0,636112
190518;1200;0,787401
190518;1300;0,554918
190518;1400;1,09773
190518;1500;1,05098
190518;1600;0,615058
190518;1700;0,534263
190518;1800;0,301893
190518;1900;0,332269
190518;2000;0,738259
190518;2100;0,534295
190518;2200;0,474817
190518;2300;0,54689
190519;0;0,894369
190519;100;0,675712
190519;200;1,25995
190519;300;1,1129
190519;400;1,40679
190519;500;1,3148
190519;600;0,693201
190519;700;0,975033
190519;800;1,01544
190519;900;1,13315
190519;1000;0,372
190519;1100;0,315637
190519;1200;1,1551
190519;1300;1,94343
190519;1400;2,17044
190519;1500;2,35946
190519;1600;1,19738
190519;1700;0,518
190519;1800;0,288762
190519;1900;0,0961735
190519;2000;0,488639
190519;2100;0,428411
190519;2200;0,133645
190519;2300;0,211393
190520;0;1,71788
190520;100;0,322655
190520;200;0,753568
190520;300;1,11019
190520;400;0,964187
190520;500;1,08859
190520;600;0,850157
190520;700;0,729133
190520;800;0,866931
190520;900;1,21907
190520;1000;1,39706
190520;1100;1,82823
190520;1200;1,97235
190520;1300;2,18753
190520;1400;2,86621
190520;1500;3,04421
190520;1600;2,357
190520;1700;1,69484
190520;1800;0,563756
190520;1900;0,283285
190520;2000;0,124304
190520;2100;0,36224
190520;2200;0,173714
190520;2300;0,237518
190521;0;0,0483792
190521;100;0,380952
190521;200;0,422587
190521;300;0,101978
190521;400;0,126691
190521;500;0,205954
190521;600;0,221473
190521;700;0,0446468
190521;800;0,135439
190521;900;0,305682
190521;1000;0,649292
190521;1100;0,639127
190521;1200;1,52932
190521;1300;1,86322
190521;1400;2,21042
190521;1500;2,06805
190521;1600;2,02045
190521;1700;1,44622
190521;1800;1,52769
190521;1900;0,412095
190521;2000;0,713253
190521;2100;0,385211
190521;2200;0,176075
190521;2300;0,19275
190522;0;0,202637
190522;100;0,149606
190522;200;0,0888948
190522;300;0,522137
190522;400;0,223553
190522;500;0,578146
190522;600;0,499274
190522;700;0,693946
190522;800;0,649619
190522;900;0,245796
190522;1000;0,41396
190522;1100;0,576307
190522;1200;0,91603
190522;1300;0,307763
190522;1400;0,686155
190522;1500;0,69354
190522;1600;0,929765
190522;1700;0,248595
190522;1800;0,105103
190522;1900;0,21805
190522;2000;0,515758
190522;2100;0,549522
190522;2200;0,220764
190522;2300;0,00476709
190523;0;0,0675784
190523;100;0,418826
190523;200;0,756208
190523;300;0,625325
190523;400;0,667708
190523;500;0,37996
190523;600;0,226537
190523;700;0,414907
190523;800;0,258659
190523;900;0,607415
190523;1000;0,692305
190523;1100;0,256078
190523;1200;0,0715979
190523;1300;0,255377
190523;1400;0,416196
190523;1500;0,556095
190523;1600;0,39381
190523;1700;0,140385
190523;1800;0,281559
190523;1900;0,389145
190523;2000;0,20442
190523;2100;0,634366
190523;2200;0,805764
190523;2300;1,10893
190524;0;0,496517
190524;100;0,201258
190524;200;0,280212
190524;300;0,918097
190524;400;1,16113
190524;500;0,324113
190524;600;0,346487
190524;700;1,16318
190524;800;1,92357
190524;900;0,933204
190524;1000;0,512429
190524;1100;0,750405
190524;1200;0,529432
190524;1300;0,470907
190524;1400;0,648198
190524;1500;0,295207
190524;1600;0,524488
190524;1700;0,287337
190524;1800;0,0697306
190524;1900;0,064086
190524;2000;0,223752
190524;2100;0,357071
190524;2200;0,333504
190524;2300;0,0911235
190525;0;0,327743
190525;100;0,407181
190525;200;0,603909
190525;300;0,830641
