FECHA (YYMMDD);HORA (HHMM);;
180113;1800;0;
180113;1900;0;
180113;2000;0;
180113;2100;0;
180113;2200;0;
180113;2300;0;
180114;0000;0;
180114;0100;0;
180114;0200;0;
180114;0300;0;
180114;0400;0;
180114;0500;0;
180114;0600;0;
180114;0700;0;
180114;0800;0;
180114;0900;0;
180114;1000;0;
180114;1100;0;
180114;1200;0;
180114;1300;0;
180114;1400;0;
180114;1500;0;
180114;1600;0;
180114;1700;0;
180114;1800;0;
180114;1900;0;
180114;2000;0;
180114;2100;0;
180114;2200;0;
180114;2300;0;
180115;0000;0;
180115;0100;0;
180115;0200;0;
180115;0300;0;
180115;0400;0;
180115;0500;0;
180115;0600;0;
180115;0700;0;
180115;0800;0;
180115;0900;0;
180115;1000;0;
180115;1100;0;
180115;1200;0;
180115;1300;0;
180115;1400;0;
180115;1500;0;
180115;1600;0;
180115;1700;0;
180115;1800;0;
180115;1900;0;
180115;2000;0;
180115;2100;0;
180115;2200;0;
180115;2300;0;
180116;0000;0;
180116;0100;0;
180116;0200;0;
180116;0300;0;
180116;0400;0;
180116;0500;0;
180116;0600;0;
180116;0700;0;
180116;0800;0;
180116;0900;0;
180116;1000;0;
180116;1100;0;
180116;1200;0;
180116;1300;0;
180116;1400;0;
180116;1500;0;
180116;1600;0;
180116;1700;0;
180116;1800;0;
180116;1900;0;
180116;2000;0;
180116;2100;0;
180116;2200;0;
180116;2300;0;
180117;0000;0;
180117;0100;0;
180117;0200;0;
180117;0300;0;
180117;0400;0;
180117;0500;0;
180117;0600;0;
180117;0700;0;
180117;0800;0;
180117;0900;0;
180117;1000;0;
180117;1100;0;
180117;1200;0;
180117;1300;0;
180117;1400;0;
180117;1500;0;
180117;1600;0;
180117;1700;0;
180117;1800;0;
180117;1900;0;
180117;2000;0;
180117;2100;0;
180117;2200;0;
180117;2300;0;
180118;0000;0;
180118;0100;0;
180118;0200;0;
180118;0300;0;
180118;0400;0;
180118;0500;0;
180118;0600;0;
180118;0700;0;
180118;0800;0;
180118;0900;0;
180118;1000;0;
180118;1100;0;
180118;1200;0;
180118;1300;0;
180118;1400;0;
180118;1500;0;
180118;1600;0;
180118;1700;0;
180118;1800;0;
180118;1900;0;
180118;2000;0;
180118;2100;0;
180118;2200;0;
180118;2300;0;
180119;0000;0;
180119;0100;0;
180119;0200;0;
180119;0300;0;
180119;0400;0;
180119;0500;0;
180119;0600;0;
180119;0700;0;
180119;0800;0;
180119;0900;0;
180119;1000;0;
180119;1100;0;
180119;1200;0;
180119;1300;0;
180119;1400;0;
180119;1500;0;
180119;1600;0;
180119;1700;0;
180119;1800;0;
180119;1900;0;
180119;2000;0;
180119;2100;0;
180119;2200;0;
180119;2300;0;
180120;0000;0;
180120;0100;0;
180120;0200;0;
180120;0300;0;
180120;0400;0;
180120;0500;0;
180120;0600;0;
180120;0700;0;
180120;0800;0;
180120;0900;0;
180120;1000;0;
180120;1100;0;
180120;1200;0;
180120;1300;0;
180120;1400;0;
180120;1500;0;
180120;1600;0;
180120;1700;0;
180120;1800;0;
180120;1900;0;
180120;2000;0;
180120;2100;0;
180120;2200;0;
180120;2300;0;
180121;0000;0;
180121;0100;0;
180121;0200;0;
180121;0300;0;
180121;0400;0;
180121;0500;0;
180121;0600;0;
180121;0700;0;
180121;0800;0;
180121;0900;0;
180121;1000;0;
180121;1100;0;
180121;1200;0;
180121;1300;0;
180121;1400;0;
180121;1500;0;
180121;1600;0;
180121;1700;0;
180121;1800;0;
180121;1900;0;
180121;2000;0;
180121;2100;0;
180121;2200;0;
180121;2300;0;
180122;0000;0;
180122;0100;0;
180122;0200;0;
180122;0300;0;
180122;0400;0;
180122;0500;0;
180122;0600;0;
180122;0700;0;
180122;0800;0;
180122;0900;0;
180122;1000;0;
180122;1100;0;
180122;1200;0;
180122;1300;0;
180122;1400;0;
180122;1500;0;
180122;1600;0;
180122;1700;0;
180122;1800;0;
180122;1900;0;
180122;2000;0;
180122;2100;0;
180122;2200;0;
180122;2300;0;
180123;0000;0;
180123;0100;0;
180123;0200;0;
180123;0300;0;
180123;0400;0;
180123;0500;0;
180123;0600;0;
180123;0700;0;
180123;0800;0;
180123;0900;0;
180123;1000;0;
180123;1100;0;
180123;1200;0;
180123;1300;0;
180123;1400;0;
180123;1500;0;
180123;1600;0;
180123;1700;0;
180123;1800;0;
180123;1900;0;
180123;2000;0;
180123;2100;0;
180123;2200;0;
180123;2300;0;
180124;0000;0;
180124;0100;0;
180124;0200;0;
180124;0300;0;
180124;0400;0;
180124;0500;0;
180124;0600;0;
180124;0700;0;
180124;0800;0;
180124;0900;0;
180124;1000;0;
180124;1100;0;
180124;1200;0;
180124;1300;0;
180124;1400;0;
180124;1500;0;
180124;1600;0;
180124;1700;0;
180124;1800;0;
180124;1900;0;
180124;2000;0;
180124;2100;0;
180124;2200;0;
180124;2300;0;
180125;0000;0;
180125;0100;0;
180125;0200;0;
180125;0300;0;
180125;0400;0;
180125;0500;0;
180125;0600;0;
180125;0700;0;
180125;0800;0;
180125;0900;0;
180125;1000;0;
180125;1100;0;
180125;1200;0;
180125;1300;0;
180125;1400;0;
180125;1500;0;
180125;1600;0;
180125;1700;0;
180125;1800;0;
180125;1900;0;
180125;2000;0;
180125;2100;0;
180125;2200;0;
180125;2300;0;
180126;0000;0;
180126;0100;0;
180126;0200;0;
180126;0300;0;
180126;0400;0;
180126;0500;0;
180126;0600;0;
180126;0700;0;
180126;0800;0;
180126;0900;0;
180126;1000;0;
180126;1100;0;
180126;1200;0;
180126;1300;0;
180126;1400;0;
180126;1500;0;
180126;1600;0;
180126;1700;0;
180126;1800;0;
180126;1900;0;
180126;2000;0;
180126;2100;0;
180126;2200;0;
180126;2300;0;
180127;0000;0;
180127;0100;0;
180127;0200;0,4;
180127;0300;0,6;
180127;0400;0;
180127;0500;0;
180127;0600;0;
180127;0700;0;
180127;0800;0;
180127;0900;0;
180127;1000;0;
180127;1100;0;
180127;1200;0;
180127;1300;0;
180127;1400;0;
180127;1500;0;
180127;1600;0;
180127;1700;0;
180127;1800;0;
180127;1900;0;
180127;2000;0;
180127;2100;0;
180127;2200;0;
180127;2300;0;
180128;0000;0;
180128;0100;0;
180128;0200;0;
180128;0300;0;
180128;0400;0;
180128;0500;0;
180128;0600;0;
180128;0700;0;
180128;0800;0;
180128;0900;0;
180128;1000;0;
180128;1100;0;
180128;1200;0;
180128;1300;0;
180128;1400;0;
180128;1500;0;
180128;1600;0;
180128;1700;0;
180128;1800;0;
180128;1900;0;
180128;2000;0;
180128;2100;0;
180128;2200;0;
180128;2300;0;
180129;0000;0;
180129;0100;0;
180129;0200;0;
180129;0300;0;
180129;0400;0;
180129;0500;0;
180129;0600;0;
180129;0700;0;
180129;0800;0;
180129;0900;0;
180129;1000;0;
180129;1100;0;
180129;1200;0;
180129;1300;0;
180129;1400;0;
180129;1500;0;
180129;1600;0;
180129;1700;0;
180129;1800;0;
180129;1900;0;
180129;2000;0;
180129;2100;0;
180129;2200;0;
180129;2300;0;
180130;0000;0;
180130;0100;0;
180130;0200;0;
180130;0300;0;
180130;0400;0;
180130;0500;0;
180130;0600;0;
180130;0700;0;
180130;0800;0;
180130;0900;0;
180130;1000;0;
180130;1100;0;
180130;1200;0;
180130;1300;0;
180130;1400;0;
180130;1500;0;
180130;1600;0;
180130;1700;0;
180130;1800;0;
180130;1900;0;
180130;2000;0;
180130;2100;0;
180130;2200;0;
180130;2300;0;
180131;0000;0;
180131;0100;0;
180131;0200;0;
180131;0300;0;
180131;0400;0;
180131;0500;0;
180131;0600;0;
180131;0700;0;
180131;0800;0;
180131;0900;0;
180131;1000;0;
180131;1100;0;
180131;1200;0;
180131;1300;0;
180131;1400;0;
180131;1500;0;
180131;1600;0;
180131;1700;0;
180131;1800;0;
180131;1900;0;
180131;2000;0;
180131;2100;0;
180131;2200;0;
180131;2300;0;
180201;0000;0;
180201;0100;0;
180201;0200;0;
180201;0300;0;
180201;0400;0;
180201;0500;0;
180201;0600;0;
180201;0700;0;
180201;0800;0;
180201;0900;0;
180201;1000;0;
180201;1100;0;
180201;1200;0;
180201;1300;0;
180201;1400;0;
180201;1500;0;
180201;1600;0;
180201;1700;0;
180201;1800;0;
180201;1900;0;
180201;2000;0;
180201;2100;0;
180201;2200;0;
180201;2300;0;
180202;0000;0;
180202;0100;0;
180202;0200;0;
180202;0300;0;
180202;0400;0;
180202;0500;0;
180202;0600;0;
180202;0700;0;
180202;0800;0;
180202;0900;0;
180202;1000;0;
180202;1100;0;
180202;1200;0;
180202;1300;0;
180202;1400;0;
180202;1500;0;
180202;1600;0;
180202;1700;0;
180202;1800;0;
180202;1900;0;
180202;2000;0;
180202;2100;0;
180202;2200;0;
180202;2300;0;
180203;0000;0;
180203;0100;0;
180203;0200;0;
180203;0300;0;
180203;0400;0;
180203;0500;0;
180203;0600;0;
180203;0700;0;
180203;0800;0;
180203;0900;0;
180203;1000;0;
180203;1100;0;
180203;1200;0;
180203;1300;0;
180203;1400;0;
180203;1500;0;
180203;1600;0;
180203;1700;0;
180203;1800;0;
180203;1900;0;
180203;2000;0;
180203;2100;0;
180203;2200;0;
180203;2300;0;
180204;0000;0;
180204;0100;0;
180204;0200;0;
180204;0300;0;
180204;0400;0;
180204;0500;0;
