FECHA (YYMMDD);HORA (HHMM);;
180115;1900;20;
180115;2000;17,7;
180115;2100;16;
180115;2200;14,9;
180115;2300;14,5;
180116;0000;14,4;
180116;0100;13,8;
180116;0200;13,2;
180116;0300;12,2;
180116;0400;11,3;
180116;0500;11;
180116;0600;12,1;
180116;0700;13,5;
180116;0800;14,4;
180116;0900;17,2;
180116;1000;19,1;
180116;1100;21,6;
180116;1200;22,8;
180116;1300;22,6;
180116;1400;22,8;
180116;1500;22,6;
180116;1600;22,8;
180116;1700;22,8;
180116;1800;21,3;
180116;1900;19,8;
180116;2000;17,6;
180116;2100;15,9;
180116;2200;14,3;
180116;2300;13,4;
180117;0000;12,7;
180117;0100;11,8;
180117;0200;11,4;
180117;0300;11;
180117;0400;10,5;
180117;0500;10,2;
180117;0600;10,1;
180117;0700;11,9;
180117;0800;14,2;
180117;0900;16,4;
180117;1000;19,2;
180117;1100;21,4;
180117;1200;21,9;
180117;1300;21,7;
180117;1400;22;
180117;1500;21,4;
180117;1600;21,5;
180117;1700;21,6;
180117;1800;21,3;
180117;1900;20,3;
180117;2000;17,7;
180117;2100;16;
180117;2200;15,4;
180117;2300;15;
180118;0000;15;
180118;0100;14,6;
180118;0200;14,1;
180118;0300;13,4;
180118;0400;12,8;
180118;0500;12,5;
180118;0600;13,6;
180118;0700;14,4;
180118;0800;16,7;
180118;0900;18,6;
180118;1000;20,4;
180118;1100;23;
180118;1200;25;
180118;1300;26,3;
180118;1400;27,7;
180118;1500;27;
180118;1600;26,6;
180118;1700;23,4;
180118;1800;23,7;
180118;1900;22,4;
180118;2000;20,3;
180118;2100;18,9;
180118;2200;18,6;
180118;2300;17,6;
180119;0000;16,6;
180119;0100;16,3;
180119;0200;16,4;
180119;0300;16;
180119;0400;15,6;
180119;0500;15;
180119;0600;15,2;
180119;0700;17,1;
180119;0800;19,8;
180119;0900;22,3;
180119;1000;24,3;
180119;1100;26;
180119;1200;27,6;
180119;1300;28,9;
180119;1400;29,7;
180119;1500;30,5;
180119;1600;30,5;
180119;1700;29,4;
180119;1800;27,5;
180119;1900;25,2;
180119;2000;22,8;
180119;2100;21,3;
180119;2200;20,2;
180119;2300;19,3;
180120;0000;18,9;
180120;0100;18,5;
180120;0200;18,1;
180120;0300;17,9;
180120;0400;17,7;
180120;0500;17,3;
180120;0600;17,1;
180120;0700;17,8;
180120;0800;18,7;
180120;0900;20,2;
180120;1000;22,4;
180120;1100;23,7;
180120;1200;25,8;
180120;1300;27,7;
180120;1400;28,9;
180120;1500;29,5;
180120;1600;30;
180120;1700;30,1;
180120;1800;28,9;
180120;1900;26;
180120;2000;23,4;
180120;2100;21,1;
180120;2200;19,7;
180120;2300;18,7;
180121;0000;17,8;
180121;0100;16,5;
180121;0200;15,5;
180121;0300;15,3;
180121;0400;15;
180121;0500;14,7;
180121;0600;15,2;
180121;0700;15,9;
180121;0800;17,4;
180121;0900;20,4;
180121;1000;22,1;
180121;1100;22,7;
180121;1200;23,9;
180121;1300;25,6;
180121;1400;24,6;
180121;1500;22,8;
180121;1600;22,5;
180121;1700;22;
180121;1800;20,8;
180121;1900;18,9;
180121;2000;15,8;
180121;2100;14,5;
180121;2200;13,8;
180121;2300;12,7;
180122;0000;12,5;
180122;0100;11,7;
180122;0200;11,3;
180122;0300;11;
180122;0400;10,7;
180122;0500;10,2;
180122;0600;10,7;
180122;0700;12,3;
180122;0800;15,9;
180122;0900;17,7;
180122;1000;19,3;
180122;1100;20,4;
180122;1200;21,2;
180122;1300;21,4;
180122;1400;21,3;
180122;1500;20,9;
180122;1600;20,3;
180122;1700;20,3;
180122;1800;19,4;
180122;1900;18;
180122;2000;16,2;
180122;2100;14,4;
180122;2200;13,7;
180122;2300;13,9;
180123;0000;14,8;
180123;0100;14,2;
180123;0200;12,9;
180123;0300;12,4;
180123;0400;11,6;
180123;0500;10,4;
180123;0600;11;
180123;0700;13,7;
180123;0800;15,1;
180123;0900;17,3;
180123;1000;19;
180123;1100;20,9;
180123;1200;22;
180123;1300;22,4;
180123;1400;23,3;
180123;1500;24,2;
180123;1600;24,4;
180123;1700;23,4;
180123;1800;21,1;
180123;1900;18,2;
180123;2000;16,1;
180123;2100;14,4;
180123;2200;13,3;
180123;2300;12,7;
180124;0000;12,1;
180124;0100;11,5;
180124;0200;11;
180124;0300;10,6;
180124;0400;10,2;
180124;0500;10,1;
180124;0600;10,4;
180124;0700;11,3;
180124;0800;11,9;
180124;0900;15;
180124;1000;17,6;
180124;1100;19,7;
180124;1200;21,4;
180124;1300;24,2;
180124;1400;24,7;
180124;1500;23,9;
180124;1600;22,9;
180124;1700;22,1;
180124;1800;21,7;
180124;1900;19,7;
180124;2000;16,6;
180124;2100;15,7;
180124;2200;16,2;
180124;2300;15,5;
180125;0000;14,9;
180125;0100;14,1;
180125;0200;13,4;
180125;0300;12,9;
180125;0400;12,1;
180125;0500;12;
180125;0600;11,8;
180125;0700;13,6;
180125;0800;16,8;
180125;0900;19;
180125;1000;20,8;
180125;1100;22,2;
180125;1200;23,5;
180125;1300;23,5;
180125;1400;23,4;
180125;1500;22,7;
180125;1600;22,8;
180125;1700;22,4;
180125;1800;20,4;
180125;1900;16,8;
180125;2000;14,3;
180125;2100;13,8;
180125;2200;13,2;
180125;2300;12,9;
180126;0000;12,3;
180126;0100;11,6;
180126;0200;10,7;
180126;0300;10,6;
180126;0400;10,6;
180126;0500;10,3;
180126;0600;10,9;
180126;0700;12,4;
180126;0800;12,5;
180126;0900;12,9;
180126;1000;14,1;
180126;1100;16,3;
180126;1200;18,2;
180126;1300;18,8;
180126;1400;18,5;
180126;1500;18,2;
180126;1600;17,7;
180126;1700;16,7;
180126;1800;15,7;
180126;1900;15,4;
180126;2000;14,7;
180126;2100;13,9;
180126;2200;12,8;
180126;2300;12,5;
180127;0000;12,7;
180127;0100;12,8;
180127;0200;12,9;
180127;0300;12,3;
180127;0400;11,7;
180127;0500;11,6;
180127;0600;11,5;
180127;0700;12,4;
180127;0800;13,9;
180127;0900;16,4;
180127;1000;18,1;
180127;1100;19,1;
180127;1200;19,9;
180127;1300;20,2;
180127;1400;20,9;
180127;1500;20,9;
180127;1600;20,8;
180127;1700;20,5;
180127;1800;19,5;
180127;1900;18;
180127;2000;15,8;
180127;2100;14,3;
180127;2200;13,1;
180127;2300;12,3;
180128;0000;12;
180128;0100;11,9;
180128;0200;12;
180128;0300;11,3;
180128;0400;10,8;
180128;0500;10,5;
180128;0600;10;
180128;0700;11,8;
180128;0800;15,7;
180128;0900;18,1;
180128;1000;20,3;
180128;1100;22;
180128;1200;23,2;
180128;1300;24,1;
180128;1400;25,3;
180128;1500;26,1;
180128;1600;26,7;
180128;1700;26,2;
180128;1800;23,9;
180128;1900;21,5;
180128;2000;19,4;
180128;2100;17,4;
180128;2200;16,7;
180128;2300;15,5;
180129;0000;15;
180129;0100;14,3;
180129;0200;13,8;
180129;0300;13,5;
180129;0400;13,4;
180129;0500;12,8;
180129;0600;12,7;
180129;0700;14,1;
180129;0800;17,4;
180129;0900;20,2;
180129;1000;22,7;
180129;1100;24;
180129;1200;23,9;
180129;1300;23,3;
180129;1400;22,8;
180129;1500;22,3;
180129;1600;22;
180129;1700;21,2;
180129;1800;19,3;
180129;1900;17,4;
180129;2000;16;
180129;2100;15,2;
180129;2200;14,6;
180129;2300;14,4;
180130;0000;14,8;
180130;0100;14,8;
180130;0200;15;
180130;0300;15,1;
180130;0400;15,3;
180130;0500;14,2;
180130;0600;13,9;
180130;0700;14,1;
180130;0800;15,5;
180130;0900;17,5;
180130;1000;18,4;
180130;1100;20,2;
180130;1200;22,2;
180130;1300;22,3;
180130;1400;23,4;
180130;1500;22,5;
180130;1600;21,6;
180130;1700;21,2;
180130;1800;20,3;
180130;1900;19;
180130;2000;16,7;
180130;2100;15,1;
180130;2200;14;
180130;2300;12,8;
180131;0000;11,8;
180131;0100;10,9;
180131;0200;10,6;
180131;0300;10,3;
180131;0400;10,3;
180131;0500;10,3;
180131;0600;10,6;
180131;0700;11,8;
180131;0800;14,5;
180131;0900;17;
180131;1000;19;
180131;1100;21,6;
180131;1200;22,9;
180131;1300;24,7;
180131;1400;25,7;
180131;1500;26,6;
180131;1600;27,3;
180131;1700;26,7;
180131;1800;24,4;
180131;1900;21,6;
180131;2000;18,9;
180131;2100;17,5;
180131;2200;16,2;
180131;2300;15,2;
180201;0000;14,3;
180201;0100;13,7;
180201;0200;13,3;
180201;0300;12,6;
180201;0400;12,1;
180201;0500;12,1;
180201;0600;12,3;
180201;0700;13,7;
180201;0800;16,5;
180201;0900;18,9;
180201;1000;21,3;
180201;1100;24,1;
180201;1200;26,7;
180201;1300;28,4;
180201;1400;29,4;
180201;1500;30,1;
180201;1600;29,9;
180201;1700;28,8;
180201;1800;26,6;
180201;1900;24,3;
180201;2000;22,5;
180201;2100;21;
180201;2200;20,1;
180201;2300;19,3;
180202;0000;18,5;
180202;0100;17,7;
180202;0200;17;
180202;0300;16,5;
180202;0400;16,1;
180202;0500;15,8;
180202;0600;15,5;
180202;0700;15,5;
180202;0800;16,7;
180202;0900;19,5;
180202;1000;21,2;
180202;1100;22,8;
180202;1200;24,4;
180202;1300;24,7;
180202;1400;25,9;
180202;1500;26,1;
180202;1600;24,8;
180202;1700;25,7;
180202;1800;24;
180202;1900;21,8;
180202;2000;19,3;
180202;2100;17,7;
180202;2200;16,9;
180202;2300;17,2;
180203;0000;17,5;
180203;0100;17,2;
180203;0200;17;
180203;0300;16,8;
180203;0400;16,3;
180203;0500;16,2;
180203;0600;16,1;
180203;0700;16,7;
180203;0800;19,4;
180203;0900;21,4;
180203;1000;23,4;
180203;1100;25,2;
180203;1200;26,6;
180203;1300;28,1;
180203;1400;29,6;
180203;1500;29;
180203;1600;27;
180203;1700;26,2;
180203;1800;24,3;
180203;1900;23;
180203;2000;19,8;
180203;2100;18,1;
180203;2200;17;
180203;2300;17,1;
180204;0000;17,9;
180204;0100;17,3;
180204;0200;16,4;
180204;0300;15,8;
180204;0400;15,1;
180204;0500;14,1;
180204;0600;14,3;
180204;0700;15,7;
180204;0800;18,8;
180204;0900;21,2;
180204;1000;23,2;
180204;1100;24,9;
180204;1200;26,5;
180204;1300;29;
180204;1400;29,9;
180204;1500;30,6;
180204;1600;28,3;
180204;1700;26,5;
180204;1800;25,3;
180204;1900;23,2;
180204;2000;19,7;
180204;2100;18,3;
180204;2200;18,6;
180204;2300;19,5;
180205;0000;18,6;
180205;0100;18;
180205;0200;17,4;
180205;0300;16,8;
180205;0400;16,4;
180205;0500;16;
180205;0600;15,6;
180205;0700;16,4;
180205;0800;19,3;
180205;0900;22,1;
180205;1000;24,7;
180205;1100;27,5;
180205;1200;29,5;
180205;1300;30,7;
180205;1400;31,3;
180205;1500;28,7;
180205;1600;28,6;
180205;1700;26,9;
180205;1800;26,1;
180205;1900;20,5;
180205;2000;15,8;
180205;2100;15,1;
180205;2200;15,2;
180205;2300;15,2;
180206;0000;15,5;
180206;0100;15,9;
180206;0200;16,4;
180206;0300;16,5;
180206;0400;16,7;
180206;0500;16,7;
180206;0600;16,5;
180206;0700;16,9;
180206;0800;16,9;
180206;0900;15,8;
180206;1000;16,4;
180206;1100;18,2;
180206;1200;19,5;
180206;1300;20,2;
180206;1400;20,3;
180206;1500;20;
180206;1600;19,6;
180206;1700;18,2;
180206;1800;17,1;
180206;1900;16,8;
180206;2000;16,4;
180206;2100;16;
180206;2200;15,4;
180206;2300;14,2;
180207;0000;13;
180207;0100;12,7;
180207;0200;12,1;
180207;0300;11,5;
180207;0400;11;
180207;0500;10,9;
180207;0600;11;
180207;0700;11,5;
180207;0800;13,7;
180207;0900;18,4;
180207;1000;20,3;
180207;1100;21,4;
180207;1200;22;
180207;1300;22,9;
180207;1400;23,1;
180207;1500;22,1;
180207;1600;21,1;
180207;1700;21,1;
180207;1800;19,8;
180207;1900;18,8;
180207;2000;17,1;
180207;2100;16,7;
180207;2200;16,9;
180207;2300;16,9;
180208;0000;16,6;
180208;0100;16,4;
180208;0200;16,3;
180208;0300;16,1;
180208;0400;15,9;
180208;0500;15,6;
180208;0600;15,5;
180208;0700;15,9;
180208;0800;18,6;
180208;0900;18,1;
180208;1000;18,6;
180208;1100;18,5;
180208;1200;19;
180208;1300;19,4;
180208;1400;19,5;
180208;1500;18,8;
180208;1600;18,7;
180208;1700;17,9;
180208;1800;16,9;
180208;1900;14,6;
180208;2000;13,7;
180208;2100;13,3;
180208;2200;12,7;
180208;2300;12,4;
180209;0000;11,5;
180209;0100;11,5;
180209;0200;10,4;
180209;0300;9,7;
180209;0400;9,5;
180209;0500;9,2;
180209;0600;9,2;
180209;0700;9,5;
180209;0800;11,8;
180209;0900;14,1;
180209;1000;16;
180209;1100;16,2;
180209;1200;16,3;
180209;1300;16,3;
180209;1400;17,7;
180209;1500;17,3;
180209;1600;17,8;
180209;1700;17,6;
180209;1800;16,3;
180209;1900;14,6;
180209;2000;13,8;
180209;2100;13,3;
180209;2200;12,8;
180209;2300;12,7;
180210;0000;12,7;
180210;0100;12;
180210;0200;12,1;
180210;0300;12;
180210;0400;11,8;
180210;0500;11,6;
180210;0600;11,4;
180210;0700;12;
180210;0800;13,6;
180210;0900;16,4;
180210;1000;18,8;
180210;1100;19,1;
180210;1200;19,5;
180210;1300;20,9;
180210;1400;20,4;
180210;1500;20,9;
180210;1600;22,7;
180210;1700;22;
180210;1800;18,8;
180210;1900;16,1;
180210;2000;;
180210;2100;13,7;
180210;2200;12,9;
180210;2300;12,4;
180211;0000;11,3;
180211;0100;10,6;
180211;0200;10,5;
180211;0300;10,1;
180211;0400;9,8;
180211;0500;9,3;
180211;0600;9,5;
180211;0700;10,6;
180211;0800;13,5;
180211;0900;16,1;
180211;1000;18,5;
180211;1100;20,5;
180211;1200;22,9;
180211;1300;24,4;
180211;1400;25,6;
180211;1500;26,1;
180211;1600;25,4;
180211;1700;23,9;
180211;1800;22,2;
180211;1900;20,1;
180211;2000;17,2;
180211;2100;16,2;
180211;2200;17;
180211;2300;16;
180212;0000;15;
180212;0100;14,1;
180212;0200;13,1;
180212;0300;12,1;
180212;0400;11,5;
180212;0500;11,8;
180212;0600;12;
180212;0700;12,8;
180212;0800;15,6;
180212;0900;18,6;
180212;1000;21,4;
180212;1100;24;
180212;1200;25,5;
180212;1300;27,3;
180212;1400;28,2;
180212;1500;28,8;
180212;1600;29,1;
180212;1700;28,1;
180212;1800;24,4;
180212;1900;22,6;
180212;2000;20,3;
180212;2100;18;
180212;2200;16,9;
180212;2300;16,2;
180213;0000;15,5;
180213;0100;14,8;
180213;0200;14;
180213;0300;13,5;
180213;0400;13,2;
180213;0500;13,1;
180213;0600;12,9;
180213;0700;12,9;
180213;0800;14;
180213;0900;17,3;
180213;1000;19,7;
180213;1100;22,4;
180213;1200;24,8;
180213;1300;27,5;
180213;1400;28,1;
180213;1500;27,1;
180213;1600;27,5;
180213;1700;28,7;
180213;1800;25,8;
180213;1900;20,1;
180213;2000;18,2;
180213;2100;16,9;
180213;2200;15,6;
180213;2300;14,4;
180214;0000;14;
180214;0100;13,2;
180214;0200;12,5;
180214;0300;11,5;
180214;0400;11;
180214;0500;10,5;
180214;0600;9,89999;
180214;0700;11,1;
180214;0800;15,5;
180214;0900;19,5;
180214;1000;22,3;
180214;1100;24,1;
180214;1200;25,6;
180214;1300;26,2;
180214;1400;26,7;
180214;1500;26,7;
180214;1600;26;
180214;1700;24,9;
180214;1800;22,6;
180214;1900;21,2;
180214;2000;19,4;
180214;2100;18,1;
180214;2200;17,3;
180214;2300;16,6;
180215;0000;16,7;
180215;0100;16,2;
180215;0200;16,7;
180215;0300;16,8;
180215;0400;16,1;
180215;0500;15,3;
180215;0600;15,2;
180215;0700;16,5;
180215;0800;18,9;
180215;0900;20,5;
180215;1000;22,7;
180215;1100;24,4;
180215;1200;24,5;
180215;1300;25;
180215;1400;24,2;
180215;1500;23,5;
180215;1600;22,6;
180215;1700;21,6;
180215;1800;20,1;
180215;1900;18,2;
180215;2000;16,9;
180215;2100;16,5;
180215;2200;16,1;
180215;2300;15,7;
180216;0000;15,1;
180216;0100;15,3;
180216;0200;14,8;
180216;0300;14,5;
180216;0400;14,5;
180216;0500;14,5;
180216;0600;14,5;
180216;0700;14,7;
180216;0800;15,5;
180216;0900;18,7;
180216;1000;20,7;
180216;1100;23,7;
180216;1200;23,9;
180216;1300;24,3;
180216;1400;24,1;
180216;1500;23,6;
180216;1600;21,8;
180216;1700;20,5;
180216;1800;19;
180216;1900;17,3;
180216;2000;17,2;
180216;2100;17,2;
180216;2200;17,3;
180216;2300;17,2;
180217;0000;17,3;
180217;0100;17,2;
180217;0200;17,1;
180217;0300;17,1;
180217;0400;17,1;
180217;0500;16,8;
180217;0600;16,9;
180217;0700;17,2;
180217;0800;17,3;
180217;0900;18,1;
180217;1000;19,4;
180217;1100;20,1;
180217;1200;21,6;
180217;1300;22,2;
180217;1400;22,4;
180217;1500;22,4;
180217;1600;21;
180217;1700;19,2;
180217;1800;18,8;
180217;1900;18,4;
180217;2000;18,3;
180217;2100;18,4;
180217;2200;17,9;
180217;2300;17,8;
180218;0000;17,7;
180218;0100;17,4;
180218;0200;17,3;
180218;0300;17,3;
180218;0400;17,2;
180218;0500;16,6;
180218;0600;16,6;
180218;0700;17,2;
180218;0800;18,3;
180218;0900;18,6;
180218;1000;20,5;
180218;1100;22,3;
180218;1200;21,7;
180218;1300;20,6;
180218;1400;21,5;
180218;1500;21,8;
180218;1600;20,9;
180218;1700;20,1;
180218;1800;18,8;
180218;1900;17,7;
180218;2000;17,5;
180218;2100;17,1;
180218;2200;16,6;
180218;2300;16,2;
180219;0000;16,1;
180219;0100;15,4;
180219;0200;14,8;
180219;0300;15;
180219;0400;14,8;
180219;0500;14,4;
180219;0600;14;
180219;0700;14;
180219;0800;14,7;
180219;0900;15,7;
180219;1000;16,7;
180219;1100;18,3;
180219;1200;19;
180219;1300;20,4;
180219;1400;20,2;
180219;1500;16,7;
180219;1600;17,2;
180219;1700;17;
180219;1800;17;
180219;1900;16,3;
180219;2000;15;
180219;2100;14,2;
180219;2200;13,4;
180219;2300;12,5;
180220;0000;12,1;
180220;0100;12,1;
180220;0200;12,5;
180220;0300;12,5;
180220;0400;11,6;
180220;0500;9,89999;
180220;0600;9,3;
180220;0700;10,6;
180220;0800;14,8;
180220;0900;18,2;
180220;1000;19,2;
180220;1100;20,7;
180220;1200;21,6;
180220;1300;22,6;
180220;1400;22,2;
180220;1500;21,3;
180220;1600;20,4;
180220;1700;19,6;
180220;1800;18,1;
180220;1900;16,7;
180220;2000;14,9;
180220;2100;13,4;
180220;2200;12,5;
180220;2300;11,6;
180221;0000;11;
180221;0100;10;
180221;0200;9,7;
180221;0300;9,3;
180221;0400;8,60001;
180221;0500;8,39999;
180221;0600;8,2;
180221;0700;9,7;
180221;0800;12,5;
180221;0900;13,8;
180221;1000;14;
180221;1100;14,4;
180221;1200;15;
180221;1300;15,7;
180221;1400;16,5;
180221;1500;16,3;
180221;1600;15,8;
180221;1700;14,7;
180221;1800;14;
180221;1900;14;
180221;2000;13,8;
180221;2100;13,7;
180221;2200;13,8;
180221;2300;13,9;
180222;0000;14,1;
180222;0100;14,3;
180222;0200;14,2;
180222;0300;14,2;
180222;0400;14,5;
180222;0500;14,5;
180222;0600;14,5;
180222;0700;14,8;
180222;0800;15,9;
180222;0900;16,9;
180222;1000;18,3;
180222;1100;18,2;
180222;1200;18,2;
180222;1300;18,3;
180222;1400;16,8;
180222;1500;16,5;
180222;1600;16,6;
180222;1700;16,4;
180222;1800;16,8;
180222;1900;16,3;
180222;2000;15,5;
180222;2100;14,9;
180222;2200;14,1;
180222;2300;13,1;
180223;0000;12,7;
180223;0100;12,7;
180223;0200;11,9;
180223;0300;11,9;
180223;0400;11,9;
180223;0500;11,6;
180223;0600;11,5;
180223;0700;12,7;
180223;0800;15,5;
180223;0900;18,2;
180223;1000;20,2;
180223;1100;22,5;
180223;1200;24;
180223;1300;25,9;
180223;1400;25,9;
180223;1500;26,3;
180223;1600;26,8;
180223;1700;26,2;
180223;1800;24,6;
180223;1900;22,5;
180223;2000;19,5;
180223;2100;18,9;
180223;2200;17,9;
180223;2300;16,6;
180224;0000;15,8;
180224;0100;15,4;
180224;0200;14,3;
