FECHA (YYMMDD);HORA (HHMM);;
180212;0300;59,9;
180212;0400;60,1;
180212;0500;60,3;
180212;0600;60,6;
180212;0700;61;
180212;0800;61,4;
180212;0900;61,7;
180212;1000;62,1;
180212;1100;62,4;
180212;1200;62,7;
180212;1300;63,1;
180212;1400;63,4;
180212;1500;63,7;
180212;1600;64;
180212;1700;64,3;
180212;1800;64,6;
180212;1900;65;
180212;2000;65,3;
180212;2100;65,6;
180212;2200;65,8;
180212;2300;66,1;
180213;0000;66,3;
180213;0100;66,6;
180213;0200;66,9;
180213;0300;67,2;
180213;0400;67,4;
180213;0500;67,6;
180213;0600;67,8;
180213;0700;68,1;
180213;0800;68,3;
180213;0900;68,5;
180213;1000;68,8;
180213;1100;69;
180213;1200;69,1;
180213;1300;69,2;
180213;1400;69,3;
180213;1500;69,6;
180213;1600;69,7;
180213;1700;69,9;
180213;1800;70,3;
180213;1900;70,6;
180213;2000;70,9;
180213;2100;71,2;
180213;2200;71,5;
180213;2300;71,6;
180214;0000;71,7;
180214;0100;71,8;
180214;0200;71,9;
180214;0300;71,9;
180214;0400;72;
180214;0500;71,9;
180214;0600;71,9;
180214;0700;71,8;
180214;0800;71,8;
180214;0900;72,2;
180214;1000;72,7;
180214;1100;73,3;
180214;1200;73,9;
180214;1300;74,4;
180214;1400;75;
180214;1500;75,4;
180214;1600;75,8;
180214;1700;76,1;
180214;1800;76,5;
180214;1900;76,9;
180214;2000;77,2;
180214;2100;77,4;
180214;2200;77,5;
180214;2300;77,6;
180215;0000;77,6;
180215;0100;77,7;
180215;0200;77,8;
180215;0300;77,8;
180215;0400;77,9;
180215;0500;77,9;
180215;0600;77,9;
180215;0700;77,9;
180215;0800;77,9;
180215;0900;78,1;
180215;1000;78,2;
180215;1100;78,4;
180215;1200;78,4;
180215;1300;78,3;
180215;1400;78,4;
180215;1500;78,5;
180215;1600;78,2;
180215;1700;78,5;
180215;1800;78,4;
180215;1900;78,5;
180215;2000;78,5;
180215;2100;78,4;
180215;2200;78,4;
180215;2300;78,4;
180216;0000;78,4;
180216;0100;78,3;
180216;0200;78,2;
180216;0300;78,2;
180216;0400;78,2;
180216;0500;78,1;
180216;0600;78;
180216;0700;77,7;
180216;0800;77,4;
180216;0900;77,1;
180216;1000;77;
180216;1100;77;
180216;1200;77,1;
180216;1300;77,3;
180216;1400;77,4;
180216;1500;77,4;
180216;1600;77,4;
180216;1700;77,5;
180216;1800;77,4;
180216;1900;77,2;
180216;2000;76,9;
180216;2100;76,5;
180216;2200;76,3;
180216;2300;76,2;
180217;0000;76;
180217;0100;76;
180217;0200;76;
180217;0300;75,9;
180217;0400;75,7;
180217;0500;75,5;
180217;0600;75,3;
180217;0700;75,3;
180217;0800;75,1;
180217;0900;75,2;
180217;1000;74,9;
180217;1100;74,5;
180217;1200;74;
180217;1300;73,8;
180217;1400;73,4;
180217;1500;73;
180217;1600;72,6;
180217;1700;72,3;
180217;1800;71,6;
180217;1900;71;
180217;2000;70,5;
180217;2100;70;
180217;2200;69,6;
180217;2300;69,3;
180218;0000;69,1;
180218;0100;68,9;
180218;0200;68,8;
180218;0300;68,8;
180218;0400;68,7;
180218;0500;68,7;
180218;0600;68,7;
180218;0700;68,7;
180218;0800;68,7;
180218;0900;68,8;
180218;1000;68,8;
180218;1100;68,9;
180218;1200;69,4;
180218;1300;69,8;
180218;1400;70,1;
180218;1500;70,3;
180218;1600;70,5;
180218;1700;70,6;
180218;1800;70,7;
180218;1900;70,9;
180218;2000;71,1;
180218;2100;71,2;
180218;2200;71,3;
180218;2300;71,4;
180219;0000;71,5;
180219;0100;71,5;
180219;0200;71,6;
180219;0300;71,6;
180219;0400;71,6;
180219;0500;71,6;
180219;0600;71,9;
180219;0700;72,1;
180219;0800;72,4;
180219;0900;72,7;
180219;1000;72,9;
180219;1100;73,1;
180219;1200;73,3;
180219;1300;73,4;
180219;1400;73,7;
180219;1500;74,1;
180219;1600;74,3;
180219;1700;74,7;
180219;1800;75,2;
180219;1900;75,6;
180219;2000;75,9;
180219;2100;76,2;
180219;2200;76,4;
180219;2300;76,6;
180220;0000;76,8;
180220;0100;76,9;
180220;0200;77,1;
180220;0300;77,6;
180220;0400;77,9;
180220;0500;78;
180220;0600;78;
180220;0700;77,9;
180220;0800;77,7;
180220;0900;77,8;
180220;1000;77,9;
180220;1100;78,1;
180220;1200;78,3;
180220;1300;78,4;
180220;1400;78,3;
180220;1500;78,6;
