FECHA (YYMMDD);HORA (HHMM);;
200129;2100;0,775231;
200129;2200;0,718755;
200129;2300;0,565118;
200130;0000;0,980486;
200130;0100;0,862058;
200130;0200;0,984129;
200130;0300;0,739455;
200130;0400;0,594834;
200130;0500;0,194949;
200130;0600;0,34429;
200130;0700;0,993176;
200130;0800;1,29347;
200130;0900;1,6061;
200130;1000;1,08113;
200130;1100;0,745777;
200130;1200;0,778996;
200130;1300;1,29985;
200130;1400;1,85796;
200130;1500;2,43574;
200130;1600;2,02954;
200130;1700;1,70336;
200130;1800;1,09978;
200130;1900;0,454974;
200130;2000;0,183685;
200130;2100;0,192782;
200130;2200;0,364701;
200130;2300;0,54328;
200131;0000;1,03142;
200131;0100;0,88328;
200131;0200;1,00287;
200131;0300;0,75426;
200131;0400;0,465708;
200131;0500;0,245355;
200131;0600;0,414124;
200131;0700;0,619802;
200131;0800;0,710468;
200131;0900;0,732047;
200131;1000;1,39285;
200131;1100;1,93771;
200131;1200;2,39794;
200131;1300;2,50351;
200131;1400;2,32716;
200131;1500;1,97521;
200131;1600;2,09767;
200131;1700;1,84677;
200131;1800;2,26312;
200131;1900;1,39069;
200131;2000;0,810734;
200131;2100;0,384231;
200131;2200;0,415229;
200131;2300;0,929116;
200201;0000;0,591157;
200201;0100;0,557351;
200201;0200;0,382742;
200201;0300;0,256629;
200201;0400;0,778165;
200201;0500;0,683258;
200201;0600;0,81827;
200201;0700;0,879152;
200201;0800;1,15728;
200201;0900;2,31599;
200201;1000;2,52647;
200201;1100;2,32327;
200201;1200;1,95873;
200201;1300;1,99304;
200201;1400;0,958208;
200201;1500;1,78269;
200201;1600;2,09289;
200201;1700;1,88929;
200201;1800;1,56304;
200201;1900;1,4424;
200201;2000;0,756662;
200201;2100;1,09737;
200201;2200;0,253284;
200201;2300;0,131411;
200202;0000;0,0347519;
200202;0100;0,0922732;
200202;0200;0,0729001;
200202;0300;0,185175;
200202;0400;0,184816;
200202;0500;0,116556;
200202;0600;0,0753644;
200202;0700;0,178258;
200202;0800;0,362078;
200202;0900;0,217516;
200202;1000;0,883882;
200202;1100;1,02158;
200202;1200;1,5045;
200202;1300;2,63915;
200202;1400;2,76772;
200202;1500;2,53573;
200202;1600;1,77613;
200202;1700;1,77902;
200202;1800;1,57;
200202;1900;1,59137;
200202;2000;1,08559;
200202;2100;0,981821;
200202;2200;1,3425;
200202;2300;2,35775;
200203;0000;2,56812;
200203;0100;2,31867;
200203;0200;2,62195;
200203;0300;2,66184;
200203;0400;2,33253;
200203;0500;2,427;
200203;0600;3,11919;
200203;0700;2,746;
200203;0800;2,36335;
200203;0900;1,98052;
200203;1000;1,10664;
200203;1100;0,532214;
200203;1200;1,00979;
200203;1300;1,51148;
200203;1400;0,454686;
200203;1500;1,46547;
200203;1600;1,12462;
200203;1700;1,34464;
200203;1800;0,793412;
200203;1900;0,354426;
200203;2000;0,351247;
200203;2100;0,632483;
200203;2200;1,17243;
200203;2300;0,628558;
200204;0000;0,634988;
200204;0100;0,53059;
200204;0200;0,0982882;
200204;0300;0,0990916;
200204;0400;0,216679;
200204;0500;0,0862914;
200204;0600;0,0891528;
200204;0700;0,808188;
200204;0800;1,20173;
200204;0900;0,0923891;
200204;1000;1,63167;
200204;1100;2,04586;
200204;1200;2,00831;
200204;1300;2,46521;
200204;1400;2,4826;
200204;1500;2,47855;
200204;1600;1,24465;
200204;1700;1,69851;
200204;1800;1,40151;
200204;1900;0,910815;
200204;2000;0,516032;
200204;2100;0,0981696;
200204;2200;0,0925738;
200204;2300;0,112559;
200205;0000;0,0680094;
200205;0100;0,0557195;
200205;0200;0,0840938;
200205;0300;0,131945;
200205;0400;0,0174799;
200205;0500;0,0139901;
200205;0600;0,0318897;
200205;0700;0,187173;
200205;0800;0,65721;
200205;0900;1,13632;
200205;1000;1,05274;
200205;1100;1,85432;
200205;1200;1,93486;
200205;1300;1,72513;
200205;1400;1,38178;
200205;1500;1,01593;
200205;1600;0,78503;
200205;1700;0,895454;
200205;1800;0,921417;
200205;1900;0,752302;
200205;2000;0,0863147;
200205;2100;0,101276;
200205;2200;0,274074;
200205;2300;0,624952;
200206;0000;0,688776;
200206;0100;0,68577;
200206;0200;0,302564;
200206;0300;0,0586981;
200206;0400;0,0667453;
200206;0500;0,0536826;
200206;0600;0,0613255;
200206;0700;0,0675616;
200206;0800;0,337789;
200206;0900;0,356349;
200206;1000;0,407019;
200206;1100;0,432486;
200206;1200;1,14296;
200206;1300;1,70211;
200206;1400;2,24141;
200206;1500;2,50187;
200206;1600;2,22636;
200206;1700;1,72367;
200206;1800;1,60878;
200206;1900;1,42293;
200206;2000;0,214161;
200206;2100;0,543913;
200206;2200;0,0508301;
200206;2300;0,0726582;
200207;0000;0,0197004;
200207;0100;0,0349587;
200207;0200;0,0575097;
200207;0300;0,0100668;
200207;0400;0,0665373;
200207;0500;0,0609608;
200207;0600;0,0999892;
200207;0700;0,635417;
200207;0800;1,47029;
200207;0900;1,87541;
200207;1000;1,67713;
200207;1100;1,75537;
200207;1200;1,42577;
200207;1300;1,22823;
200207;1400;1,27476;
200207;1500;1,61029;
200207;1600;1,54068;
200207;1700;1,55132;
200207;1800;1,45659;
200207;1900;0,738907;
200207;2000;0,866615;
200207;2100;1,36711;
200207;2200;1,16064;
200207;2300;0,995928;
200208;0000;0,745693;
200208;0100;0,889021;
200208;0200;0,737621;
200208;0300;1,01705;
200208;0400;1,53153;
200208;0500;1,7723;
200208;0600;1,78598;
200208;0700;2,07493;
200208;0800;2,30675;
200208;0900;2,22101;
200208;1000;1,99989;
200208;1100;2,02649;
200208;1200;1,96898;
200208;1300;1,79167;
200208;1400;1,8014;
200208;1500;1,51143;
200208;1600;1,51126;
200208;1700;1,53744;
200208;1800;1,66813;
200208;1900;1,16968;
200208;2000;1,28493;
200208;2100;1,44794;
200208;2200;1,19473;
200208;2300;1,46426;
200209;0000;1,22447;
200209;0100;0,903069;
200209;0200;0,378519;
200209;0300;0,424757;
200209;0400;0,631532;
200209;0500;0,768339;
200209;0600;0,578929;
200209;0700;1,12284;
200209;0800;1,02818;
200209;0900;1,5995;
200209;1000;1,70777;
200209;1100;1,81565;
200209;1200;2,01563;
200209;1300;1,67206;
200209;1400;1,52232;
200209;1500;1,93352;
200209;1600;1,5567;
200209;1700;1,51919;
200209;1800;1,64562;
200209;1900;1,01185;
200209;2000;1,09769;
200209;2100;0,913536;
200209;2200;0,999182;
200209;2300;1,13538;
200210;0000;0,919141;
200210;0100;0,532606;
200210;0200;0,474772;
200210;0300;0,938586;
200210;0400;0,887319;
200210;0500;0,755929;
200210;0600;0,697253;
200210;0700;0,968345;
200210;0800;1,29995;
200210;0900;1,50786;
200210;1000;1,19293;
200210;1100;0,965084;
200210;1200;1,04279;
200210;1300;0,988761;
200210;1400;1,95878;
200210;1500;2,08411;
200210;1600;1,67889;
200210;1700;1,65937;
200210;1800;0,866423;
200210;1900;1,36676;
200210;2000;0,914605;
200210;2100;0,85152;
200210;2200;0,591743;
200210;2300;0,257929;
200211;0000;0,0522435;
200211;0100;0,75164;
200211;0200;0,582819;
200211;0300;0,296543;
200211;0400;0,13107;
200211;0500;0,705269;
200211;0600;0,142242;
200211;0700;0,497759;
200211;0800;0,801453;
200211;0900;0,635083;
200211;1000;0,390212;
200211;1100;0,714886;
200211;1200;1,24029;
200211;1300;1,72244;
200211;1400;2,99738;
200211;1500;2,30247;
200211;1600;2,15686;
200211;1700;1,73855;
200211;1800;1,53252;
200211;1900;1,65141;
200211;2000;1,80798;
200211;2100;0,812617;
200211;2200;1,0466;
200211;2300;0,0471085;
200212;0000;1,42235;
200212;0100;0,881343;
200212;0200;1,50335;
200212;0300;0,675386;
200212;0400;0,480369;
200212;0500;0,423264;
200212;0600;0,0308588;
200212;0700;0,0563697;
200212;0800;0,0873805;
200212;0900;0,737453;
200212;1000;1,80682;
200212;1100;2,03623;
200212;1200;2,19201;
200212;1300;2,33093;
200212;1400;2,30751;
200212;1500;2,51085;
200212;1600;2,61573;
200212;1700;2,47353;
200212;1800;2,14266;
200212;1900;1,44099;
200212;2000;0,857496;
200212;2100;0,509549;
200212;2200;0,13075;
200212;2300;0,214063;
200213;0000;0,332063;
200213;0100;0,0280197;
200213;0200;0,0179212;
200213;0300;0,302771;
200213;0400;0,114171;
200213;0500;0,0211701;
200213;0600;0,0255744;
200213;0700;0,294076;
200213;0800;0,656361;
200213;0900;0,953935;
200213;1000;0,841287;
200213;1100;0,631137;
200213;1200;1,61839;
200213;1300;1,68294;
200213;1400;2,18889;
200213;1500;2,31441;
200213;1600;2,27013;
200213;1700;2,11684;
200213;1800;1,86854;
200213;1900;1,41785;
200213;2000;0,701868;
200213;2100;0,629598;
200213;2200;0,168705;
200213;2300;0,0877248;
200214;0000;0,0209914;
200214;0100;0,0457071;
200214;0200;0,00537254;
200214;0300;0,0216471;
200214;0400;0,0507679;
200214;0500;0,0516381;
200214;0600;0,035971;
200214;0700;0,137494;
200214;0800;0,548924;
200214;0900;1,58982;
200214;1000;1,21738;
200214;1100;1,14415;
200214;1200;1,01384;
200214;1300;1,13552;
200214;1400;0,973594;
200214;1500;1,34854;
200214;1600;1,6592;
200214;1700;1,64368;
200214;1800;1,31479;
200214;1900;0,378108;
200214;2000;0,115444;
200214;2100;0,0407018;
200214;2200;0,0877949;
200214;2300;0,0766374;
200215;0000;0,0855645;
200215;0100;0,0933151;
200215;0200;0,0971287;
200215;0300;0,0803947;
200215;0400;0,0992445;
200215;0500;0,0982031;
200215;0600;0,124709;
200215;0700;0,162168;
200215;0800;0,491524;
200215;0900;0,932401;
200215;1000;0,821401;
200215;1100;1,03508;
200215;1200;1,51719;
200215;1300;1,47967;
200215;1400;1,82397;
200215;1500;1,99787;
200215;1600;1,81147;
200215;1700;1,18014;
200215;1800;1,12817;
200215;1900;0,974995;
200215;2000;0,660982;
200215;2100;0,926706;
200215;2200;0,659338;
200215;2300;0,921765;
200216;0000;0,355982;
200216;0100;0,0814722;
200216;0200;0,060825;
200216;0300;0,0665272;
200216;0400;0,0651118;
200216;0500;0,0558685;
200216;0600;0,0603068;
200216;0700;0,0603996;
200216;0800;0,0525412;
200216;0900;0,0644199;
200216;1000;0,0476594;
200216;1100;0,641218;
200216;1200;1,75909;
200216;1300;2,04378;
200216;1400;2,09814;
200216;1500;1,89804;
200216;1600;1,56886;
200216;1700;1,79596;
200216;1800;1,21488;
200216;1900;0,980805;
200216;2000;0,337687;
200216;2100;0,0918698;
200216;2200;0,218567;
200216;2300;0,106334;
200217;0000;0,154376;
200217;0100;0,0294887;
200217;0200;0,144675;
200217;0300;0,144806;
200217;0400;0,331732;
200217;0500;0,0360264;
200217;0600;0,0171735;
200217;0700;0,0340571;
200217;0800;0,325901;
200217;0900;0,121099;
200217;1000;0,493091;
200217;1100;0,533188;
200217;1200;1,58023;
200217;1300;1,35596;
200217;1400;2,17081;
200217;1500;2,34106;
200217;1600;2,57238;
200217;1700;2,47769;
200217;1800;1,83515;
200217;1900;1,19672;
200217;2000;0,826663;
200217;2100;0,133688;
200217;2200;0,0129083;
200217;2300;0,0243653;
200218;0000;0,0268765;
200218;0100;0,0216205;
200218;0200;0,0392091;
200218;0300;0,0235163;
200218;0400;0,00785537;
200218;0500;0,0505846;
200218;0600;0,0545548;
200218;0700;0,155421;
200218;0800;0,234545;
200218;0900;0,662652;
200218;1000;0,770411;
200218;1100;0,905421;
200218;1200;0,909567;
200218;1300;0,774321;
200218;1400;2,1016;
200218;1500;2,47908;
200218;1600;2,12181;
200218;1700;1,69466;
200218;1800;1,47359;
200218;1900;1,25205;
200218;2000;1,08319;
200218;2100;0,416099;
200218;2200;0,153149;
200218;2300;0,0634855;
200219;0000;0,216425;
200219;0100;0,0503413;
200219;0200;0,228863;
200219;0300;0,699946;
200219;0400;0,13013;
200219;0500;0,566603;
200219;0600;0,315046;
200219;0700;0,626154;
200219;0800;1,55246;
200219;0900;1,90312;
200219;1000;2,37231;
200219;1100;2,4597;
200219;1200;2,1985;
200219;1300;2,22996;
200219;1400;2,07248;
200219;1500;1,91692;
200219;1600;1,6847;
200219;1700;1,95628;
200219;1800;2,19004;
200219;1900;1,48443;
200219;2000;0,89315;
200219;2100;0,943383;
200219;2200;1,01327;
200219;2300;1,38009;
200220;0000;1,15178;
200220;0100;1,24269;
200220;0200;1,91981;
200220;0300;2,0659;
200220;0400;2,42781;
200220;0500;2,19721;
200220;0600;2,08495;
200220;0700;2,18334;
200220;0800;2,28763;
200220;0900;2,05706;
200220;1000;2,41725;
200220;1100;2,50085;
200220;1200;2,59243;
200220;1300;2,24617;
200220;1400;2,16397;
200220;1500;1,88943;
200220;1600;1,70639;
200220;1700;1,67052;
200220;1800;1,70733;
200220;1900;1,64713;
200220;2000;2,16853;
200220;2100;1,95935;
200220;2200;1,77834;
200220;2300;1,4298;
200221;0000;1,34321;
200221;0100;0,897913;
200221;0200;0,332391;
200221;0300;0,567545;
200221;0400;0,331753;
200221;0500;0,589354;
200221;0600;0,897114;
200221;0700;0,573132;
200221;0800;0,679465;
200221;0900;0,731534;
200221;1000;1,4605;
200221;1100;1,42884;
200221;1200;1,26183;
200221;1300;1,42586;
200221;1400;1,81049;
200221;1500;1,67274;
200221;1600;1,11816;
200221;1700;1,10589;
200221;1800;0,909382;
200221;1900;0,518689;
200221;2000;0,92684;
200221;2100;0,706001;
200221;2200;0,400857;
200221;2300;0,307121;
200222;0000;0,194353;
200222;0100;0,11951;
200222;0200;0,0523075;
200222;0300;0,051937;
200222;0400;0,0529401;
200222;0500;0,0545302;
200222;0600;0,0780278;
200222;0700;0,23171;
200222;0800;0,225505;
200222;0900;0,200502;
200222;1000;0,174653;
200222;1100;1,5285;
200222;1200;2,69951;
200222;1300;;
200222;1400;;
200222;1500;3,53358;
200222;1600;3,42539;
200222;1700;2,89046;
200222;1800;2,83235;
200222;1900;2,01619;
200222;2000;1,81597;
200222;2100;1,68501;
200222;2200;1,32474;
200222;2300;0,419671;
200223;0000;0,803671;
200223;0100;1,12743;
200223;0200;0,559971;
200223;0300;0,0616664;
200223;0400;0,0701395;
200223;0500;0,0644467;
200223;0600;0,0554451;
200223;0700;0,0585946;
200223;0800;0,0618486;
200223;0900;0,193354;
200223;1000;0,764856;
200223;1100;1,12524;
200223;1200;1,70778;
200223;1300;0,982197;
200223;1400;1,38215;
200223;1500;1,95395;
200223;1600;2,28661;
200223;1700;1,65927;
200223;1800;0,856046;
200223;1900;0,530178;
200223;2000;1,23158;
200223;2100;0,73958;
200223;2200;0,605933;
200223;2300;0,440154;
200224;0000;0,326807;
200224;0100;0,0371049;
200224;0200;0,00826859;
200224;0300;0,0447817;
200224;0400;0,0270392;
200224;0500;0,0285005;
200224;0600;0,0466389;
200224;0700;0,00853103;
200224;0800;0,4342;
200224;0900;0,30843;
200224;1000;0,226905;
200224;1100;1,10691;
200224;1200;1,24453;
200224;1300;2,12437;
200224;1400;2,07975;
200224;1500;2,07512;
200224;1600;2,02338;
200224;1700;1,81596;
200224;1800;1,54269;
200224;1900;1,16008;
200224;2000;0,427557;
200224;2100;0,416413;
200224;2200;0,109556;
200224;2300;0,0610638;
200225;0000;0,0359739;
200225;0100;0,0638362;
200225;0200;0,0795083;
200225;0300;0,0760003;
200225;0400;0,0414286;
200225;0500;0,0449623;
200225;0600;0,0263664;
200225;0700;0,0391405;
200225;0800;0,447311;
200225;0900;0,943502;
200225;1000;1,27759;
200225;1100;1,21336;
200225;1200;1,54424;
200225;1300;1,73634;
200225;1400;1,67738;
200225;1500;1,80417;
200225;1600;1,85198;
200225;1700;1,66697;
200225;1800;1,54412;
200225;1900;0,847822;
200225;2000;0,555566;
200225;2100;0,297886;
200225;2200;0,324984;
200225;2300;0,557001;
200226;0000;0,744875;
200226;0100;0,571055;
200226;0200;0,35098;
200226;0300;0,0781589;
200226;0400;0,158855;
200226;0500;0,253179;
200226;0600;0,741406;
200226;0700;1,02786;
200226;0800;1,34998;
200226;0900;1,4544;
200226;1000;1,65201;
200226;1100;2,25037;
200226;1200;2,38473;
200226;1300;2,04381;
200226;1400;2,01565;
200226;1500;1,95062;
200226;1600;2,10166;
200226;1700;1,92009;
200226;1800;1,3716;
200226;1900;0,606346;
200226;2000;0,459124;
200226;2100;0,745109;
200226;2200;0,806858;
200226;2300;0,724555;
200227;0000;0,936543;
200227;0100;0,804013;
200227;0200;0,196785;
200227;0300;0,516722;
200227;0400;1,45078;
200227;0500;1,12516;
200227;0600;0,954859;
200227;0700;0,84879;
200227;0800;1,51202;
200227;0900;2,08394;
200227;1000;2,07577;
200227;1100;1,98631;
200227;1200;1,86136;
200227;1300;2,11571;
200227;1400;2,27302;
200227;1500;1,91807;
200227;1600;1,79725;
200227;1700;1,61706;
200227;1800;1,61446;
200227;1900;0,930061;
200227;2000;0,259656;
200227;2100;0,237278;
200227;2200;0,115957;
200227;2300;0,133425;
200228;0000;0,168034;
200228;0100;0,79416;
200228;0200;0,886513;
200228;0300;0,600326;
200228;0400;0,383743;
200228;0500;0,430647;
200228;0600;0,37504;
200228;0700;0,497612;
200228;0800;1,05944;
200228;0900;1,43791;
200228;1000;1,70572;
200228;1100;2,0342;
200228;1200;1,83432;
200228;1300;1,83857;
200228;1400;2,04701;
200228;1500;1,98436;
200228;1600;1,64771;
200228;1700;1,55834;
200228;1800;1,54401;
200228;1900;1,04742;
200228;2000;0,925484;
200228;2100;1,24133;
200228;2200;1,56751;
200228;2300;1,40426;
200229;0000;1,74779;
200229;0100;1,9653;
200229;0200;2,29928;
200229;0300;1,99708;
200229;0400;1,97857;
200229;0500;1,90873;
200229;0600;1,8441;
200229;0700;1,9083;
200229;0800;1,90083;
200229;0900;1,9048;
200229;1000;1,58995;
200229;1100;1,93912;
200229;1200;2,02316;
200229;1300;2,35643;
200229;1400;2,31512;
200229;1500;2,25001;
200229;1600;1,91182;
200229;1700;1,7925;
200229;1800;1,33849;
200229;1900;1,94071;
200229;2000;2,08319;
200229;2100;1,81714;
200229;2200;1,78984;
200229;2300;1,57039;
200301;0000;1,15079;
200301;0100;1,40115;
200301;0200;1,26389;
200301;0300;1,166;
200301;0400;0,881927;
200301;0500;1,10542;
200301;0600;1,04934;
200301;0700;1,08636;
200301;0800;1,54866;
200301;0900;1,38481;
200301;1000;1,31561;
200301;1100;1,27808;
200301;1200;1,08384;
200301;1300;0,832536;
200301;1400;1,61464;
200301;1500;2,28849;
200301;1600;2,07503;
200301;1700;1,49051;
200301;1800;1,17215;
200301;1900;1,74856;
200301;2000;0,838315;
200301;2100;0,552339;
200301;2200;0,229245;
200301;2300;0,0749965;
200302;0000;0,239721;
200302;0100;0,191038;
200302;0200;0,163778;
200302;0300;0,635116;
200302;0400;0,639777;
200302;0500;1,01501;
200302;0600;1,27862;
200302;0700;1,51312;
200302;0800;1,63188;
200302;0900;1,47646;
200302;1000;1,56102;
200302;1100;1,55944;
200302;1200;1,58335;
200302;1300;1,68197;
200302;1400;1,24424;
200302;1500;0,696937;
200302;1600;0,865581;
200302;1700;0,865906;
200302;1800;1,3564;
200302;1900;1,07856;
200302;2000;0,731655;
200302;2100;1,12441;
200302;2200;0,780567;
200302;2300;0,153024;
200303;0000;0,105309;
200303;0100;0,193291;
200303;0200;0,183474;
200303;0300;0,158297;
200303;0400;0,282464;
200303;0500;0,132554;
200303;0600;0,0805304;
200303;0700;0,114735;
200303;0800;0,86437;
200303;0900;0,906208;
200303;1000;0,65788;
200303;1100;0,486792;
200303;1200;0,513451;
200303;1300;0,933605;
200303;1400;1,55311;
200303;1500;1,87692;
200303;1600;1,69954;
200303;1700;1,59504;
200303;1800;1,46443;
200303;1900;1,78071;
200303;2000;1,92863;
200303;2100;1,2631;
200303;2200;1,47479;
200303;2300;0,645044;
200304;0000;0,170607;
200304;0100;0,712468;
200304;0200;0,168525;
200304;0300;0,223505;
200304;0400;0,240191;
200304;0500;0,226332;
200304;0600;0,179737;
200304;0700;0,120875;
200304;0800;0,366676;
200304;0900;0,725094;
200304;1000;1,56097;
200304;1100;1,39828;
200304;1200;1,08766;
200304;1300;1,05695;
200304;1400;;
200304;1500;2,03097;
200304;1600;1,54623;
200304;1700;1,17521;
200304;1800;0,808332;
200304;1900;0,238116;
200304;2000;0,321395;
200304;2100;0,193412;
200304;2200;0,326406;
200304;2300;0,224634;
200305;0000;0,263825;
200305;0100;0,676443;
200305;0200;0,311323;
200305;0300;0,157881;
200305;0400;0,45654;
200305;0500;0,446848;
200305;0600;0,390806;
200305;0700;0,513288;
200305;0800;1,26115;
200305;0900;1,45061;
200305;1000;1,64205;
200305;1100;1,95642;
200305;1200;1,54204;
200305;1300;1,46728;
200305;1400;1,09379;
200305;1500;0,582737;
200305;1600;0,69844;
200305;1700;1,01578;
200305;1800;1,16451;
200305;1900;0,648193;
200305;2000;0,689196;
200305;2100;0,698295;
200305;2200;0,0989773;
200305;2300;0,0894305;
200306;0000;0,0866551;
200306;0100;0,0832471;
200306;0200;0,0357993;
200306;0300;0,0161316;
200306;0400;0,0507377;
200306;0500;0,0459001;
200306;0600;0,0586111;
200306;0700;0,125149;
200306;0800;0,422887;
200306;0900;1,19465;
200306;1000;1,26496;
200306;1100;1,13633;
200306;1200;1,88419;
200306;1300;1,41147;
200306;1400;2,03295;
200306;1500;1,32087;
200306;1600;1,31534;
200306;1700;0,938571;
200306;1800;0,852624;
200306;1900;0,549155;
200306;2000;0,515914;
200306;2100;0,670529;
200306;2200;0,186886;
200306;2300;0,126975;
200307;0000;0,225644;
200307;0100;0,405976;
200307;0200;0,0224486;
200307;0300;0,0501848;
200307;0400;0,0507003;
200307;0500;0,0555207;
200307;0600;0,0512253;
200307;0700;0,062922;
200307;0800;0,0509981;
200307;0900;0,0524785;
200307;1000;0,223075;
200307;1100;0,0404926;
200307;1200;0,130105;
200307;1300;0,224026;
200307;1400;0,649476;
200307;1500;1,72983;
200307;1600;1,48254;
200307;1700;1,35129;
200307;1800;0,919851;
200307;1900;0,248025;
200307;2000;0,116568;
200307;2100;0,0433398;
200307;2200;0,0350662;
200307;2300;0,408074;
200308;0000;0,141203;
200308;0100;0,0283759;
200308;0200;0,241952;
200308;0300;0,252665;
200308;0400;0,248049;
200308;0500;0,224125;
200308;0600;0,11529;
200308;0700;0,0941293;
200308;0800;0,870959;
200308;0900;1,416;
200308;1000;1,70847;
200308;1100;1,64899;
200308;1200;1,48179;
200308;1300;1,28484;
200308;1400;1,18418;
200308;1500;0,715286;
200308;1600;1,67467;
200308;1700;1,60265;
200308;1800;0,865164;
200308;1900;0,291861;
200308;2000;0,630637;
200308;2100;0,603519;
200308;2200;0,807358;
200308;2300;0,379595;
200309;0000;0,258353;
200309;0100;0,149475;
200309;0200;0,265216;
200309;0300;0,63278;
200309;0400;0,622509;
200309;0500;0,619163;
200309;0600;0,932962;
200309;0700;0,551745;
200309;0800;0,929437;
200309;0900;1,24234;
200309;1000;1,30524;
200309;1100;1,00322;
200309;1200;1,05657;
200309;1300;1,00273;
200309;1400;1,02725;
200309;1500;1,3923;
200309;1600;1,86347;
200309;1700;1,23928;
200309;1800;0,727813;
200309;1900;0,483125;
200309;2000;0,527767;
200309;2100;0,41863;
200309;2200;0,116694;
200309;2300;0,0343516;
200310;0000;0,0203387;
200310;0100;0,0344593;
200310;0200;0,0509316;
200310;0300;0,0522642;
200310;0400;0,0681978;
200310;0500;0,0512688;
200310;0600;0,0536018;
200310;0700;0,0538057;
200310;0800;0,118558;
200310;0900;0,521931;
200310;1000;0,252279;
200310;1100;0,613161;
200310;1200;1,42082;
200310;1300;1,07328;
200310;1400;2,165;
200310;1500;3,00443;
200310;1600;2,08207;
200310;1700;1,11504;
200310;1800;0,938933;
200310;1900;0,604324;
200310;2000;1,03933;
200310;2100;0,361466;
200310;2200;0,0456635;
200310;2300;0,324193;
200311;0000;0,0918528;
200311;0100;0,259481;
200311;0200;0,066958;
200311;0300;0,149897;
200311;0400;0,0823357;
200311;0500;0,0565534;
200311;0600;0,0529309;
200311;0700;0,0289265;
200311;0800;0,177555;
200311;0900;0,329279;
200311;1000;0,194859;
200311;1100;0,470245;
200311;1200;1,31272;
200311;1300;1,99337;
200311;1400;2,16578;
200311;1500;1,73732;
200311;1600;1,8636;
200311;1700;1,54093;
200311;1800;1,07821;
200311;1900;0,804955;
200311;2000;0,264343;
200311;2100;0,365954;
200311;2200;0,0380195;
200311;2300;0,0793082;
200312;0000;0,0825402;
200312;0100;0,0476931;
200312;0200;0,0666509;
200312;0300;0,0369061;
200312;0400;0,0237357;
200312;0500;0,0531499;
200312;0600;0,207291;
200312;0700;0,197273;
200312;0800;1,08431;
200312;0900;1,31056;
200312;1000;0,99842;
200312;1100;1,05301;
200312;1200;2,4119;
200312;1300;1,84341;
200312;1400;2,32801;
200312;1500;2,02207;
200312;1600;1,94593;
200312;1700;1,22087;
200312;1800;1,27998;
200312;1900;0,951137;
200312;2000;1,05082;
200312;2100;0,576683;
200312;2200;0,0657246;
200312;2300;0,0365722;
200313;0000;0,314936;
200313;0100;0,0820841;
200313;0200;0,0624417;
200313;0300;0,0900339;
200313;0400;0,0855005;
200313;0500;0,0840265;
200313;0600;0,91348;
200313;0700;0,568692;
200313;0800;2,52763;
200313;0900;2,03566;
200313;1000;1,69805;
200313;1100;1,18898;
200313;1200;1,46799;
200313;1300;2,16552;
200313;1400;2,17327;
200313;1500;1,71614;
200313;1600;1,49301;
200313;1700;1,63092;
200313;1800;1,71646;
200313;1900;0,584015;
200313;2000;0,0514245;
200313;2100;0,0414304;
200313;2200;0,0517899;
200313;2300;0,0162727;
200314;0000;0,036917;
200314;0100;0,0502026;
200314;0200;0,0535283;
200314;0300;0,0511761;
200314;0400;0,0512396;
200314;0500;0,0608156;
200314;0600;0,0694686;
200314;0700;0,0510796;
200314;0800;0,0317934;
200314;0900;0,119465;
200314;1000;1,16631;
200314;1100;1,62645;
200314;1200;1,76667;
200314;1300;1,58805;
200314;1400;1,67938;
200314;1500;1,77181;
200314;1600;1,67314;
200314;1700;1,36503;
200314;1800;1,16917;
200314;1900;0,409109;
200314;2000;0,532386;
200314;2100;0,889587;
200314;2200;0,637896;
200314;2300;0,991278;
200315;0000;0,91626;
200315;0100;1,07773;
200315;0200;1,19744;
200315;0300;1,60696;
200315;0400;1,69353;
200315;0500;0,966067;
200315;0600;1,19344;
200315;0700;1,52264;
200315;0800;1,60471;
200315;0900;1,78619;
200315;1000;1,86492;
200315;1100;2,00223;
200315;1200;2,10194;
200315;1300;1,77448;
200315;1400;1,88434;
200315;1500;1,55758;
200315;1600;1,35667;
200315;1700;1,29091;
200315;1800;1,03315;
200315;1900;0,676385;
200315;2000;0,366352;
200315;2100;1,14085;
200315;2200;0,44465;
200315;2300;0,0644255;
200316;0000;0,0504251;
200316;0100;0,0563111;
200316;0200;0,0517458;
200316;0300;0,0534112;
200316;0400;0,0520061;
200316;0500;0,0111369;
200316;0600;0,0261761;
200316;0700;0,0564332;
200316;0800;0,177276;
200316;0900;0,723814;
200316;1000;0,895271;
200316;1100;0,612663;
200316;1200;0,56598;
200316;1300;0,55944;
200316;1400;1,35812;
200316;1500;1,37974;
200316;1600;1,99082;
200316;1700;1,34896;
200316;1800;0,948018;
200316;1900;0,418014;
200316;2000;0,0999135;
200316;2100;0,0591385;
200316;2200;0,0610683;
200316;2300;0,0618571;
200317;0000;0,0110105;
200317;0100;0,0217944;
200317;0200;0,0312746;
200317;0300;0,0687299;
200317;0400;0,0997328;
200317;0500;0,00327329;
200317;0600;0,0216186;
200317;0700;0,0512361;
200317;0800;0,0813071;
200317;0900;0,53495;
200317;1000;1,14083;
200317;1100;1,25716;
200317;1200;;
200317;1300;1,25455;
200317;1400;1,00519;
200317;1500;1,09038;
200317;1600;1,05783;
200317;1700;0,934943;
200317;1800;0,89685;
